NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
11;1;1;1:28.448;0;;33.229;0;31.455;0;23.764;0;101.2;1:28.448;19:05:18.404;0:33.229;0:31.455;0:23.764;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;2;1:19.738;0;;24.770;0;30.885;0;24.083;0;112.3;2:48.186;19:06:38.142;0:24.770;0:30.885;0:24.083;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;3;1:18.707;0;;24.517;0;30.570;0;23.620;0;113.8;4:06.893;19:07:56.849;0:24.517;0:30.570;0:23.620;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;4;1:19.164;0;;24.634;0;30.839;0;23.691;0;113.1;5:26.057;19:09:16.013;0:24.634;0:30.839;0:23.691;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;5;1:18.722;0;;24.608;0;30.532;0;23.582;0;113.7;6:44.779;19:10:34.735;0:24.608;0:30.532;0:23.582;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;6;1:18.811;0;;24.672;0;30.491;0;23.648;0;113.6;8:03.590;19:11:53.546;0:24.672;0:30.491;0:23.648;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;7;1:18.838;0;;24.680;0;30.477;0;23.681;0;113.6;9:22.428;19:13:12.384;0:24.680;0:30.477;0:23.681;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;8;1:18.986;0;;24.616;0;30.590;0;23.780;0;113.4;10:41.414;19:14:31.370;0:24.616;0:30.590;0:23.780;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;9;1:18.976;0;;24.571;0;30.669;0;23.736;0;113.4;12:00.390;19:15:50.346;0:24.571;0:30.669;0:23.736;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;10;1:19.111;0;;24.653;0;30.679;0;23.779;0;113.2;13:19.501;19:17:09.457;0:24.653;0:30.679;0:23.779;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;11;1:19.080;0;;24.690;0;30.711;0;23.679;0;113.2;14:38.581;19:18:28.537;0:24.690;0:30.711;0:23.679;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;12;1:18.738;0;;24.504;0;30.623;0;23.611;0;113.7;15:57.319;19:19:47.275;0:24.504;0:30.623;0:23.611;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;13;1:18.452;0;;24.253;0;30.450;0;23.749;0;114.1;17:15.771;19:21:05.727;0:24.253;0:30.450;0:23.749;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;14;1:18.947;0;;24.614;0;30.601;0;23.732;0;113.4;18:34.718;19:22:24.674;0:24.614;0:30.601;0:23.732;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;15;1:18.736;0;;24.514;0;30.556;0;23.666;0;113.7;19:53.454;19:23:43.410;0:24.514;0:30.556;0:23.666;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;16;1:18.587;0;;24.438;0;30.569;0;23.580;0;113.9;21:12.041;19:25:01.997;0:24.438;0:30.569;0:23.580;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;17;1:18.414;0;;24.286;0;30.502;0;23.626;0;114.2;22:30.455;19:26:20.411;0:24.286;0:30.502;0:23.626;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;18;1:18.592;0;;24.387;0;30.481;0;23.724;0;113.9;23:49.047;19:27:39.003;0:24.387;0:30.481;0:23.724;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;19;1:18.931;0;;24.537;0;30.597;0;23.797;0;113.4;25:07.978;19:28:57.934;0:24.537;0:30.597;0:23.797;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;20;1:19.337;0;;24.460;0;31.086;0;23.791;0;112.9;26:27.315;19:30:17.271;0:24.460;0:31.086;0:23.791;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;21;1:18.723;0;;24.346;0;30.516;0;23.861;0;113.7;27:46.038;19:31:35.994;0:24.346;0:30.516;0:23.861;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;22;1:19.984;0;;24.496;0;32.132;0;23.356;0;111.9;29:06.022;19:32:55.978;0:24.496;0:32.132;0:23.356;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;23;1:17.650;2;;24.196;2;30.132;2;23.322;2;115.3;30:23.672;19:34:13.628;0:24.196;0:30.132;0:23.322;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;24;1:18.027;0;;24.371;0;30.191;0;23.465;0;114.7;31:41.699;19:35:31.655;0:24.371;0:30.191;0:23.465;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;25;1:19.638;0;;24.985;0;30.836;0;23.817;0;112.4;33:01.337;19:36:51.293;0:24.985;0:30.836;0:23.817;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;26;1:19.110;0;;24.589;0;30.636;0;23.885;0;113.2;34:20.447;19:38:10.403;0:24.589;0:30.636;0:23.885;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;27;1:18.982;0;;24.567;0;30.625;0;23.790;0;113.4;35:39.429;19:39:29.385;0:24.567;0:30.625;0:23.790;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;28;1:19.167;0;;24.640;0;30.715;0;23.812;0;113.1;36:58.596;19:40:48.552;0:24.640;0:30.715;0:23.812;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;29;1:19.239;0;;24.625;0;30.679;0;23.935;0;113.0;38:17.835;19:42:07.791;0:24.625;0:30.679;0:23.935;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;30;1:20.461;0;;24.683;0;32.362;0;23.416;0;111.3;39:38.296;19:43:28.252;0:24.683;0:32.362;0:23.416;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;31;1:18.456;0;;24.459;0;30.429;0;23.568;0;114.1;40:56.752;19:44:46.708;0:24.459;0:30.429;0:23.568;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;32;1:19.797;0;;25.054;0;31.215;0;23.528;0;112.2;42:16.549;19:46:06.505;0:25.054;0:31.215;0:23.528;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;33;1:19.131;0;;24.505;0;30.673;0;23.953;0;113.1;43:35.680;19:47:25.636;0:24.505;0:30.673;0:23.953;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;34;1:19.496;0;;24.656;0;30.899;0;23.941;0;112.6;44:55.176;19:48:45.132;0:24.656;0:30.899;0:23.941;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;35;1:19.410;0;;24.817;0;30.788;0;23.805;0;112.7;46:14.586;19:50:04.542;0:24.817;0:30.788;0:23.805;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;36;1:19.114;0;;24.697;0;30.606;0;23.811;0;113.2;47:33.700;19:51:23.656;0:24.697;0:30.606;0:23.811;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
13;1;1;1:33.460;0;;35.817;0;33.363;0;24.280;0;95.8;1:33.460;19:05:23.416;0:35.817;0:33.363;0:24.280;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;2;1:19.515;0;;24.983;0;30.749;0;23.783;0;112.6;2:52.975;19:06:42.931;0:24.983;0:30.749;0:23.783;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;3;1:19.125;0;;24.570;0;30.772;0;23.783;0;113.2;4:12.100;19:08:02.056;0:24.570;0:30.772;0:23.783;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;4;1:19.415;0;;24.676;0;30.985;0;23.754;0;112.7;5:31.515;19:09:21.471;0:24.676;0:30.985;0:23.754;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;5;1:18.768;0;;24.474;0;30.603;0;23.691;0;113.7;6:50.283;19:10:40.239;0:24.474;0:30.603;0:23.691;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;6;1:19.028;0;;24.636;0;30.678;0;23.714;0;113.3;8:09.311;19:11:59.267;0:24.636;0:30.678;0:23.714;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;7;1:18.811;0;;24.391;0;30.616;0;23.804;0;113.6;9:28.122;19:13:18.078;0:24.391;0:30.616;0:23.804;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
