NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
11;1;0;31.075;0;;;0;;0;;0;68.5;31.075;15:07:09.210;;;;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;1;1:24.770;0;;29.949;0;23.211;0;31.610;0;105.9;1:55.845;15:08:33.980;0:29.949;0:23.211;0:31.610;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;2;1:20.888;0;;26.934;0;22.410;0;31.544;0;111.0;3:16.733;15:09:54.868;0:26.934;0:22.410;0:31.544;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;3;1:18.385;0;;25.972;0;22.056;0;30.357;0;114.5;4:35.118;15:11:13.253;0:25.972;0:22.056;0:30.357;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;4;1:18.081;0;;25.412;0;22.074;0;30.595;0;115.0;5:53.199;15:12:31.334;0:25.412;0:22.074;0:30.595;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;5;1:18.030;0;;25.558;0;22.078;0;30.394;0;115.1;7:11.229;15:13:49.364;0:25.558;0:22.078;0:30.394;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;6;1:16.978;0;;25.141;0;21.625;0;30.212;0;116.6;8:28.207;15:15:06.342;0:25.141;0:21.625;0:30.212;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;7;1:17.243;0;;25.279;0;21.680;0;30.284;0;116.2;9:45.450;15:16:23.585;0:25.279;0:21.680;0:30.284;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;8;1:17.131;0;;25.283;0;21.510;0;30.338;0;116.4;11:02.581;15:17:40.716;0:25.283;0:21.510;0:30.338;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;9;1:16.585;0;;24.974;0;21.245;0;30.366;0;117.2;12:19.166;15:18:57.301;0:24.974;0:21.245;0:30.366;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
