NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
11;1;0;24.724;0;;;0;;0;;0;86.1;24.724;15:07:13.422;;;;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;1;1:19.545;0;;26.527;0;22.122;0;30.896;0;112.9;1:44.269;15:08:32.967;0:26.527;0:22.122;0:30.896;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;2;1:16.724;0;;25.316;0;21.389;0;30.019;0;117.0;3:00.993;15:09:49.691;0:25.316;0:21.389;0:30.019;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;3;1:16.039;0;;25.045;0;21.159;0;29.835;0;118.1;4:17.032;15:11:05.730;0:25.045;0:21.159;0:29.835;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;4;1:15.071;0;;24.526;0;21.023;0;29.522;0;119.6;5:32.103;15:12:20.801;0:24.526;0:21.023;0:29.522;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;5;1:15.005;0;;24.394;0;21.088;0;29.523;0;119.7;6:47.108;15:13:35.806;0:24.394;0:21.088;0:29.523;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;6;1:16.404;0;;24.206;0;20.885;0;31.313;0;117.5;8:03.512;15:14:52.210;0:24.206;0:20.885;0:31.313;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;7;1:14.756;0;;24.215;0;20.894;0;29.647;0;120.1;9:18.268;15:16:06.966;0:24.215;0:20.894;0:29.647;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;8;1:14.462;0;;24.135;0;20.671;0;29.656;0;120.6;10:32.730;15:17:21.428;0:24.135;0:20.671;0:29.656;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;9;1:14.442;0;;24.080;0;20.784;0;29.578;0;120.6;11:47.172;15:18:35.870;0:24.080;0:20.784;0:29.578;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;10;1:14.415;0;;24.304;0;20.773;0;29.338;0;120.7;13:01.587;15:19:50.285;0:24.304;0:20.773;0:29.338;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;11;1:14.350;0;;24.032;0;20.691;0;29.627;0;120.8;14:15.937;15:21:04.635;0:24.032;0:20.691;0:29.627;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;12;1:14.172;0;;23.920;0;20.703;0;29.549;0;121.0;15:30.109;15:22:18.807;0:23.920;0:20.703;0:29.549;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;13;1:14.486;0;;24.011;0;20.691;0;29.784;0;120.5;16:44.595;15:23:33.293;0:24.011;0:20.691;0:29.784;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;14;1:20.601;0;;26.183;0;20.875;0;33.543;0;111.4;18:05.196;15:24:53.894;0:26.183;0:20.875;0:33.543;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;15;3:50.289;0;;45.001;0;1:18.715;0;1:46.573;0;39.0;21:55.485;15:28:44.183;0:45.001;1:18.715;1:46.573;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;16;2:19.058;0;;48.233;0;25.661;0;1:05.164;0;64.6;24:14.543;15:31:03.241;0:48.233;0:25.661;1:05.164;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;17;1:14.599;0;;24.856;0;20.788;0;28.955;0;120.4;25:29.142;15:32:17.840;0:24.856;0:20.788;0:28.955;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;18;1:13.181;0;;23.958;0;20.444;0;28.779;0;122.7;26:42.323;15:33:31.021;0:23.958;0:20.444;0:28.779;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;19;1:12.499;2;;23.655;0;20.269;2;28.575;3;123.8;27:54.822;15:34:43.520;0:23.655;0:20.269;0:28.575;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;20;4:19.193;0;;49.360;0;1:22.822;0;2:07.011;0;34.6;32:14.015;15:39:02.713;0:49.360;1:22.822;2:07.011;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;21;2:41.588;0;;1:11.020;0;56.613;0;33.955;0;55.6;34:55.603;15:41:44.301;1:11.020;0:56.613;0:33.955;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;22;2:06.178;0;;37.003;0;49.470;0;39.705;0;71.2;37:01.781;15:43:50.479;0:37.003;0:49.470;0:39.705;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;23;1:13.879;0;;24.448;0;20.572;0;28.859;0;121.5;38:15.660;15:45:04.358;0:24.448;0:20.572;0:28.859;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;24;1:13.781;0;;24.143;0;20.340;0;29.298;0;121.7;39:29.441;15:46:18.139;0:24.143;0:20.340;0:29.298;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;25;1:13.766;0;;24.112;0;20.313;0;29.341;0;121.7;40:43.207;15:47:31.905;0:24.112;0:20.313;0:29.341;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;26;1:14.502;0;;24.659;0;20.542;0;29.301;0;120.5;41:57.709;15:48:46.407;0:24.659;0:20.542;0:29.301;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;27;1:13.336;0;;23.708;0;20.421;0;29.207;0;122.4;43:11.045;15:49:59.743;0:23.708;0:20.421;0:29.207;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;28;1:13.032;0;;23.625;2;20.358;0;29.049;0;122.9;44:24.077;15:51:12.775;0:23.625;0:20.358;0:29.049;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;29;1:13.364;0;;23.740;0;20.409;0;29.215;0;122.4;45:37.441;15:52:26.139;0:23.740;0:20.409;0:29.215;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;30;1:13.703;0;;23.940;0;20.554;0;29.209;0;121.8;46:51.144;15:53:39.842;0:23.940;0:20.554;0:29.209;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
13;1;0;25.316;0;;;0;;0;;0;84.0;25.316;15:07:14.014;;;;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;1;1:19.586;0;;26.275;0;22.198;0;31.113;0;112.8;1:44.902;15:08:33.600;0:26.275;0:22.198;0:31.113;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;2;1:16.702;0;;25.160;0;21.461;0;30.081;0;117.1;3:01.604;15:09:50.302;0:25.160;0:21.461;0:30.081;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;3;1:16.025;0;;24.788;0;21.295;0;29.942;0;118.1;4:17.629;15:11:06.327;0:24.788;0:21.295;0:29.942;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;4;1:15.276;0;;24.275;0;21.103;0;29.898;0;119.3;5:32.905;15:12:21.603;0:24.275;0:21.103;0:29.898;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;5;1:14.698;0;;24.245;0;20.851;0;29.602;0;120.2;6:47.603;15:13:36.301;0:24.245;0:20.851;0:29.602;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;6;1:14.769;0;;24.284;0;20.805;0;29.680;0;120.1;8:02.372;15:14:51.070;0:24.284;0:20.805;0:29.680;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;7;1:14.430;0;;24.245;0;20.697;0;29.488;0;120.6;9:16.802;15:16:05.500;0:24.245;0:20.697;0:29.488;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;8;1:14.908;0;;24.031;0;20.836;0;30.041;0;119.9;10:31.710;15:17:20.408;0:24.031;0:20.836;0:30.041;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;9;1:14.723;0;;24.208;0;20.820;0;29.695;0;120.2;11:46.433;15:18:35.131;0:24.208;0:20.820;0:29.695;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;10;1:14.234;0;;24.108;0;20.625;0;29.501;0;120.9;13:00.667;15:19:49.365;0:24.108;0:20.625;0:29.501;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;11;1:14.052;0;;23.951;0;20.667;0;29.434;0;121.2;14:14.719;15:21:03.417;0:23.951;0:20.667;0:29.434;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;12;1:14.083;0;;23.852;0;20.769;0;29.462;0;121.2;15:28.802;15:22:17.500;0:23.852;0:20.769;0:29.462;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;13;1:16.110;0;;23.951;0;20.574;0;31.585;0;118.0;16:44.912;15:23:33.610;0:23.951;0:20.574;0:31.585;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;235;
13;1;14;1:17.138;0;;24.844;0;20.630;0;31.664;0;116.4;18:02.050;15:24:50.748;0:24.844;0:20.630;0:31.664;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;235;
13;1;15;3:52.688;0;;47.503;0;1:18.146;0;1:47.039;0;38.6;21:54.738;15:28:43.436;0:47.503;1:18.146;1:47.039;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;16;2:18.236;0;;45.599;0;27.572;0;1:05.065;0;64.9;24:12.974;15:31:01.672;0:45.599;0:27.572;1:05.065;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;17;1:14.850;0;;24.554;0;20.696;0;29.600;0;120.0;25:27.824;15:32:16.522;0:24.554;0:20.696;0:29.600;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;18;1:23.318;0;B;24.017;0;20.526;0;38.775;0;107.8;26:51.142;15:33:39.840;0:24.017;0:20.526;0:38.775;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;19;1:36.837;0;;34.682;0;21.427;0;40.728;0;92.7;28:27.979;15:35:16.677;0:34.682;0:21.427;0:40.728;;Antonio Félix DA COSTA;0:00:24.487;;;DS TECHEETAH;;;
13;1;20;4:17.831;0;;37.072;0;1:29.851;0;2:10.908;0;34.8;32:45.810;15:39:34.508;0:37.072;1:29.851;2:10.908;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;21;2:29.583;0;;1:07.256;0;46.463;0;35.864;0;60.0;35:15.393;15:42:04.091;1:07.256;0:46.463;0:35.864;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;235;
13;1;22;2:01.123;0;;57.068;0;34.456;0;29.599;0;74.1;37:16.516;15:44:05.214;0:57.068;0:34.456;0:29.599;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;235;
13;1;23;1:14.514;0;;24.715;0;20.907;0;28.892;0;120.5;38:31.030;15:45:19.728;0:24.715;0:20.907;0:28.892;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;235;
13;1;24;1:14.416;0;;23.896;0;20.662;0;29.858;0;120.7;39:45.446;15:46:34.144;0:23.896;0:20.662;0:29.858;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;235;
13;1;25;1:15.321;0;;25.139;0;20.479;0;29.703;0;119.2;41:00.767;15:47:49.465;0:25.139;0:20.479;0:29.703;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;26;1:14.632;0;;24.175;0;20.620;0;29.837;0;120.3;42:15.399;15:49:04.097;0:24.175;0:20.620;0:29.837;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;250;
13;1;27;1:15.244;0;;24.464;0;20.779;0;30.001;0;119.3;43:30.643;15:50:19.341;0:24.464;0:20.779;0:30.001;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;28;1:15.332;0;;24.926;0;21.437;0;28.969;0;119.2;44:45.975;15:51:34.673;0:24.926;0:21.437;0:28.969;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;29;1:12.505;0;;23.612;0;20.235;0;28.658;2;123.8;45:58.480;15:52:47.178;0:23.612;0:20.235;0:28.658;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;30;1:12.481;3;;23.576;2;20.183;2;28.722;0;123.9;47:10.961;15:53:59.659;0:23.576;0:20.183;0:28.722;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
17;1;0;30.959;0;;;0;;0;;0;68.7;30.959;15:07:19.657;;;;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;1;1:23.128;0;;29.233;0;22.672;0;31.223;0;108.0;1:54.087;15:08:42.785;0:29.233;0:22.672;0:31.223;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;2;1:17.731;0;;25.391;0;21.836;0;30.504;0;115.5;3:11.818;15:10:00.516;0:25.391;0:21.836;0:30.504;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;3;1:15.360;0;;24.752;0;21.179;0;29.429;0;119.1;4:27.178;15:11:15.876;0:24.752;0:21.179;0:29.429;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;4;1:16.107;0;;24.692;0;21.217;0;30.198;0;118.0;5:43.285;15:12:31.983;0:24.692;0:21.217;0:30.198;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;5;1:15.294;0;;24.640;0;21.038;0;29.616;0;119.2;6:58.579;15:13:47.277;0:24.640;0:21.038;0:29.616;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;6;1:15.518;0;;24.543;0;21.362;0;29.613;0;118.9;8:14.097;15:15:02.795;0:24.543;0:21.362;0:29.613;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;7;1:15.477;0;;24.514;0;21.375;0;29.588;0;119.0;9:29.574;15:16:18.272;0:24.514;0:21.375;0:29.588;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;8;1:15.595;0;;24.628;0;21.280;0;29.687;0;118.8;10:45.169;15:17:33.867;0:24.628;0:21.280;0:29.687;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;9;1:15.804;0;;24.490;0;21.175;0;30.139;0;118.4;12:00.973;15:18:49.671;0:24.490;0:21.175;0:30.139;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;10;1:16.465;0;;24.530;0;20.903;0;31.032;0;117.4;13:17.438;15:20:06.136;0:24.530;0:20.903;0:31.032;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;11;1:13.724;0;;24.124;0;20.771;0;28.829;0;121.8;14:31.162;15:21:19.860;0:24.124;0:20.771;0:28.829;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;12;1:15.503;0;;24.132;0;20.850;0;30.521;0;118.9;15:46.665;15:22:35.363;0:24.132;0:20.850;0:30.521;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;13;1:13.718;0;;24.259;0;20.562;0;28.897;0;121.8;17:00.383;15:23:49.081;0:24.259;0:20.562;0:28.897;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;14;1:48.584;0;;24.657;0;21.085;0;1:02.842;0;82.7;18:48.967;15:25:37.665;0:24.657;0:21.085;1:02.842;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;15;3:22.026;0;;32.518;0;1:05.137;0;1:44.371;0;44.4;22:10.993;15:28:59.691;0:32.518;1:05.137;1:44.371;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;16;2:10.638;0;;49.555;0;25.101;0;55.982;0;68.7;24:21.631;15:31:10.329;0:49.555;0:25.101;0:55.982;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;17;1:15.959;0;;25.332;0;21.148;0;29.479;0;118.2;25:37.590;15:32:26.288;0:25.332;0:21.148;0:29.479;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;18;1:14.860;0;;24.266;0;20.909;0;29.685;0;119.9;26:52.450;15:33:41.148;0:24.266;0:20.909;0:29.685;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;250;
17;1;19;1:19.059;0;;24.133;0;21.069;0;33.857;0;113.6;28:11.509;15:35:00.207;0:24.133;0:21.069;0:33.857;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;20;4:13.924;0;;41.429;0;1:27.343;0;2:05.152;0;35.4;32:25.433;15:39:14.131;0:41.429;1:27.343;2:05.152;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;21;2:38.575;0;;1:12.122;0;52.245;0;34.208;0;56.6;35:04.008;15:41:52.706;1:12.122;0:52.245;0:34.208;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;22;2:02.934;0;;47.963;0;45.299;0;29.672;0;73.0;37:06.942;15:43:55.640;0:47.963;0:45.299;0:29.672;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;23;1:13.626;0;;24.304;0;20.548;0;28.774;2;121.9;38:20.568;15:45:09.266;0:24.304;0:20.548;0:28.774;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;24;1:13.742;0;;23.869;0;20.633;0;29.240;0;121.8;39:34.310;15:46:23.008;0:23.869;0:20.633;0:29.240;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;25;1:13.847;0;;24.016;0;20.590;0;29.241;0;121.6;40:48.157;15:47:36.855;0:24.016;0:20.590;0:29.241;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;26;1:13.438;0;;23.798;2;20.529;0;29.111;0;122.3;42:01.595;15:48:50.293;0:23.798;0:20.529;0:29.111;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;27;1:13.791;0;;24.024;0;20.586;0;29.181;0;121.7;43:15.386;15:50:04.084;0:24.024;0:20.586;0:29.181;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;28;1:13.704;0;;23.902;0;20.559;0;29.243;0;121.8;44:29.090;15:51:17.788;0:23.902;0:20.559;0:29.243;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;29;1:13.514;0;;23.901;0;20.473;0;29.140;0;122.1;45:42.604;15:52:31.302;0:23.901;0:20.473;0:29.140;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;30;1:13.041;2;;23.800;0;20.334;2;28.907;0;122.9;46:55.645;15:53:44.343;0:23.800;0:20.334;0:28.907;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
18;1;0;30.140;0;;;0;;0;;0;70.6;30.140;15:07:18.838;;;;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;1;1:22.587;0;;28.745;0;22.586;0;31.256;0;108.7;1:52.727;15:08:41.425;0:28.745;0:22.586;0:31.256;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;2;1:18.524;0;;25.545;0;21.873;0;31.106;0;114.3;3:11.251;15:09:59.949;0:25.545;0:21.873;0:31.106;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;3;1:16.570;0;;24.805;0;21.266;0;30.499;0;117.3;4:27.821;15:11:16.519;0:24.805;0:21.266;0:30.499;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;4;1:16.630;0;;24.662;0;21.329;0;30.639;0;117.2;5:44.451;15:12:33.149;0:24.662;0:21.329;0:30.639;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;5;1:16.887;0;;24.879;0;21.243;0;30.765;0;116.8;7:01.338;15:13:50.036;0:24.879;0:21.243;0:30.765;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;6;1:15.381;0;;24.583;0;21.019;0;29.779;0;119.1;8:16.719;15:15:05.417;0:24.583;0:21.019;0:29.779;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;7;1:15.336;0;;24.275;0;21.029;0;30.032;0;119.2;9:32.055;15:16:20.753;0:24.275;0:21.029;0:30.032;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;8;1:15.709;0;;24.500;0;21.158;0;30.051;0;118.6;10:47.764;15:17:36.462;0:24.500;0:21.158;0:30.051;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;9;1:15.482;0;;24.387;0;21.050;0;30.045;0;118.9;12:03.246;15:18:51.944;0:24.387;0:21.050;0:30.045;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;10;1:15.730;0;;24.642;0;21.040;0;30.048;0;118.6;13:18.976;15:20:07.674;0:24.642;0:21.040;0:30.048;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;11;1:15.462;0;;24.334;0;21.015;0;30.113;0;119.0;14:34.438;15:21:23.136;0:24.334;0:21.015;0:30.113;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;12;1:15.019;0;;24.327;0;20.912;0;29.780;0;119.7;15:49.457;15:22:38.155;0:24.327;0:20.912;0:29.780;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;13;1:17.773;0;;24.227;0;21.063;0;32.483;0;115.4;17:07.230;15:23:55.928;0:24.227;0:21.063;0:32.483;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;235;
18;1;14;1:46.429;0;;24.794;0;26.501;0;55.134;0;84.4;18:53.659;15:25:42.357;0:24.794;0:26.501;0:55.134;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;235;
18;1;15;3:23.937;0;;33.545;0;1:05.445;0;1:44.947;0;44.0;22:17.596;15:29:06.294;0:33.545;1:05.445;1:44.947;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;16;2:06.113;0;;45.842;0;25.440;0;54.831;0;71.2;24:23.709;15:31:12.407;0:45.842;0:25.440;0:54.831;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;235;
18;1;17;1:16.386;0;;25.604;0;21.199;0;29.583;0;117.5;25:40.095;15:32:28.793;0:25.604;0:21.199;0:29.583;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;235;
18;1;18;1:15.736;0;;24.226;0;20.993;0;30.517;0;118.5;26:55.831;15:33:44.529;0:24.226;0:20.993;0:30.517;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;235;
18;1;19;1:25.568;0;;24.965;0;21.277;0;39.326;0;104.9;28:21.399;15:35:10.097;0:24.965;0:21.277;0:39.326;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;235;
18;1;20;4:14.416;0;;37.875;0;1:29.898;0;2:06.643;0;35.3;32:35.815;15:39:24.513;0:37.875;1:29.898;2:06.643;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;21;2:32.693;0;;1:10.295;0;49.442;0;32.956;0;58.8;35:08.508;15:41:57.206;1:10.295;0:49.442;0:32.956;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;22;2:04.035;0;;50.819;0;41.440;0;31.776;0;72.4;37:12.543;15:44:01.241;0:50.819;0:41.440;0:31.776;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
