NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
11;1;1;1:36.235;0;;32.490;0;22.343;0;41.402;0;88.1;1:36.235;19:05:26.712;0:32.490;0:22.343;0:41.402;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;2;3:08.822;0;;1:06.530;0;1:00.746;0;1:01.546;0;44.9;4:45.057;19:08:35.534;1:06.530;1:00.746;1:01.546;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;3;2:10.997;0;;52.792;0;53.194;0;25.011;0;64.7;6:56.054;19:10:46.531;0:52.792;0:53.194;0:25.011;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;4;1:10.389;0;;24.399;0;21.990;0;24.000;0;120.4;8:06.443;19:11:56.920;0:24.399;0:21.990;0:24.000;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;5;1:11.316;0;;24.391;0;22.449;0;24.476;0;118.9;9:17.759;19:13:08.236;0:24.391;0:22.449;0:24.476;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;6;1:10.600;0;;24.163;0;22.341;0;24.096;0;120.1;10:28.359;19:14:18.836;0:24.163;0:22.341;0:24.096;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;7;1:10.274;0;;24.195;0;22.190;0;23.889;0;120.6;11:38.633;19:15:29.110;0:24.195;0:22.190;0:23.889;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;8;1:10.026;0;;24.077;0;21.996;0;23.953;0;121.1;12:48.659;19:16:39.136;0:24.077;0:21.996;0:23.953;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;9;1:11.429;0;;24.175;0;23.648;0;23.606;0;118.7;14:00.088;19:17:50.565;0:24.175;0:23.648;0:23.606;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;10;1:09.121;0;;23.854;0;21.556;2;23.711;0;122.7;15:09.209;19:18:59.686;0:23.854;0:21.556;0:23.711;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
