NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
11;1;13;2:19.118;0;;52.479;0;53.706;0;32.933;0;60.9;18:43.606;19:23:34.429;0:52.479;0:53.706;0:32.933;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;14;1:10.304;0;;23.686;0;22.262;0;24.356;0;120.6;19:53.910;19:24:44.733;0:23.686;0:22.262;0:24.356;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;15;1:10.732;0;;23.846;0;22.160;0;24.726;0;119.9;21:04.642;19:25:55.465;0:23.846;0:22.160;0:24.726;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;16;1:10.427;0;;23.686;0;22.243;0;24.498;0;120.4;22:15.069;19:27:05.892;0:23.686;0:22.243;0:24.498;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;17;1:10.681;0;;23.954;0;22.098;0;24.629;0;119.9;23:25.750;19:28:16.573;0:23.954;0:22.098;0:24.629;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;18;1:10.243;0;;23.725;0;22.286;0;24.232;0;120.7;24:35.993;19:29:26.816;0:23.725;0:22.286;0:24.232;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;19;1:10.581;0;;23.539;0;22.376;0;24.666;0;120.1;25:46.574;19:30:37.397;0:23.539;0:22.376;0:24.666;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;20;1:11.592;0;;23.689;0;23.700;0;24.203;0;118.4;26:58.166;19:31:48.989;0:23.689;0:23.700;0:24.203;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;21;1:09.151;0;;23.263;0;21.767;0;24.121;2;122.6;28:07.317;19:32:58.140;0:23.263;0:21.767;0:24.121;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;22;1:10.400;0;;23.725;0;22.179;0;24.496;0;120.4;29:17.717;19:34:08.540;0:23.725;0:22.179;0:24.496;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;23;1:10.187;0;;23.628;0;21.833;0;24.726;0;120.8;30:27.904;19:35:18.727;0:23.628;0:21.833;0:24.726;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;24;1:11.083;0;;24.165;0;22.098;0;24.820;0;119.3;31:38.987;19:36:29.810;0:24.165;0:22.098;0:24.820;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;25;1:10.695;0;;23.745;0;22.414;0;24.536;0;119.9;32:49.682;19:37:40.505;0:23.745;0:22.414;0:24.536;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;26;1:24.777;0;;23.826;0;22.316;0;38.635;0;100.0;34:14.459;19:39:05.282;0:23.826;0:22.316;0:38.635;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;27;2:29.808;0;;53.965;0;1:00.143;0;35.700;0;56.6;36:44.267;19:41:35.090;0:53.965;1:00.143;0:35.700;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;28;1:14.060;0;;23.781;0;24.035;0;26.244;0;114.5;37:58.327;19:42:49.150;0:23.781;0:24.035;0:26.244;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;29;1:09.070;2;;23.034;3;21.637;2;24.399;0;122.7;39:07.397;19:43:58.220;0:23.034;0:21.637;0:24.399;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;30;1:09.551;0;;23.293;0;22.009;0;24.249;0;121.9;40:16.948;19:45:07.771;0:23.293;0:22.009;0:24.249;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;31;1:10.392;0;;23.692;0;21.762;0;24.938;0;120.4;41:27.340;19:46:18.163;0:23.692;0:21.762;0:24.938;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;235;
11;1;32;1:12.926;0;;24.786;0;23.073;0;25.067;0;116.3;42:40.266;19:47:31.089;0:24.786;0:23.073;0:25.067;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;33;1:11.933;0;;24.107;0;23.183;0;24.643;0;117.9;43:52.199;19:48:43.022;0:24.107;0:23.183;0:24.643;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;34;1:10.942;0;;24.075;0;22.393;0;24.474;0;119.5;45:03.141;19:49:53.964;0:24.075;0:22.393;0:24.474;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;35;1:11.282;0;;24.308;0;22.432;0;24.542;0;118.9;46:14.423;19:51:05.246;0:24.308;0:22.432;0:24.542;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;36;1:11.149;0;;23.853;0;22.191;0;25.105;0;119.2;47:25.572;19:52:16.395;0:23.853;0:22.191;0:25.105;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
13;1;1;1:14.898;0;;28.361;0;22.237;0;24.300;0;113.2;1:14.898;19:06:05.721;0:28.361;0:22.237;0:24.300;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;2;1:10.381;0;;23.860;0;22.207;0;24.314;0;120.5;2:25.279;19:07:16.102;0:23.860;0:22.207;0:24.314;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;3;1:10.279;0;;23.823;0;22.241;0;24.215;0;120.6;3:35.558;19:08:26.381;0:23.823;0:22.241;0:24.215;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;4;1:10.288;0;;23.632;0;22.252;0;24.404;0;120.6;4:45.846;19:09:36.669;0:23.632;0:22.252;0:24.404;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;5;1:09.972;0;;23.612;0;22.159;0;24.201;0;121.2;5:55.818;19:10:46.641;0:23.612;0:22.159;0:24.201;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;6;1:10.212;0;;23.686;0;22.237;0;24.289;0;120.7;7:06.030;19:11:56.853;0:23.686;0:22.237;0:24.289;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;7;1:10.412;0;;23.861;0;22.307;0;24.244;0;120.4;8:16.442;19:13:07.265;0:23.861;0:22.307;0:24.244;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;8;1:10.200;0;;23.750;0;22.206;0;24.244;0;120.8;9:26.642;19:14:17.465;0:23.750;0:22.206;0:24.244;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;9;1:10.132;0;;23.633;0;22.253;0;24.246;0;120.9;10:36.774;19:15:27.597;0:23.633;0:22.253;0:24.246;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;10;1:10.546;0;;23.747;0;22.471;0;24.328;0;120.2;11:47.320;19:16:38.143;0:23.747;0:22.471;0:24.328;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;11;1:29.828;0;;23.890;0;23.899;0;42.039;0;94.4;13:17.148;19:18:07.971;0:23.890;0:23.899;0:42.039;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;12;2:49.815;0;;52.790;0;1:00.348;0;56.677;0;49.9;16:06.963;19:20:57.786;0:52.790;1:00.348;0:56.677;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;13;2:28.607;0;;48.110;0;59.475;0;41.022;0;57.0;18:35.570;19:23:26.393;0:48.110;0:59.475;0:41.022;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;14;1:10.314;0;;23.803;0;22.315;0;24.196;0;120.6;19:45.884;19:24:36.707;0:23.803;0:22.315;0:24.196;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;15;1:09.837;0;;23.604;0;22.057;0;24.176;0;121.4;20:55.721;19:25:46.544;0:23.604;0:22.057;0:24.176;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;16;1:10.166;0;;23.642;0;22.120;0;24.404;0;120.8;22:05.887;19:26:56.710;0:23.642;0:22.120;0:24.404;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;17;1:10.139;0;;23.617;0;22.229;0;24.293;0;120.9;23:16.026;19:28:06.849;0:23.617;0:22.229;0:24.293;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;18;1:11.770;0;;23.631;0;23.848;0;24.291;0;118.1;24:27.796;19:29:18.619;0:23.631;0:23.848;0:24.291;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;235;
13;1;19;1:09.164;0;;23.405;0;21.747;2;24.012;0;122.6;25:36.960;19:30:27.783;0:23.405;0:21.747;0:24.012;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;235;
13;1;20;1:08.965;3;;23.223;0;21.817;0;23.925;3;122.9;26:45.925;19:31:36.748;0:23.223;0:21.817;0:23.925;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;235;
13;1;21;1:09.207;0;;23.188;0;21.883;0;24.136;0;122.5;27:55.132;19:32:45.955;0:23.188;0:21.883;0:24.136;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;235;
13;1;22;1:10.358;0;;23.857;0;22.223;0;24.278;0;120.5;29:05.490;19:33:56.313;0:23.857;0:22.223;0:24.278;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;23;1:10.188;0;;23.660;0;22.312;0;24.216;0;120.8;30:15.678;19:35:06.501;0:23.660;0:22.312;0:24.216;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;24;1:10.535;0;;23.553;0;22.247;0;24.735;0;120.2;31:26.213;19:36:17.036;0:23.553;0:22.247;0:24.735;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;25;1:11.150;0;;23.783;0;22.546;0;24.821;0;119.2;32:37.363;19:37:28.186;0:23.783;0:22.546;0:24.821;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;26;1:17.648;0;;23.642;0;22.192;0;31.814;0;109.2;33:55.011;19:38:45.834;0:23.642;0:22.192;0:31.814;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;27;2:41.990;0;;54.231;0;1:00.209;0;47.550;0;52.3;36:37.001;19:41:27.824;0:54.231;1:00.209;0:47.550;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;28;1:13.584;0;;25.425;0;23.845;0;24.314;0;115.2;37:50.585;19:42:41.408;0:25.425;0:23.845;0:24.314;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;235;
13;1;29;1:09.376;0;;23.151;2;21.830;0;24.395;0;122.2;38:59.961;19:43:50.784;0:23.151;0:21.830;0:24.395;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;250;
13;1;30;1:08.989;0;;23.231;0;21.788;0;23.970;0;122.9;40:08.950;19:44:59.773;0:23.231;0:21.788;0:23.970;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;235;
13;1;31;1:09.110;0;;23.172;0;21.772;0;24.166;0;122.7;41:18.060;19:46:08.883;0:23.172;0:21.772;0:24.166;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;235;
13;1;32;1:09.915;0;;23.461;0;22.151;0;24.303;0;121.3;42:27.975;19:47:18.798;0:23.461;0:22.151;0:24.303;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;33;1:10.011;0;;23.523;0;22.176;0;24.312;0;121.1;43:37.986;19:48:28.809;0:23.523;0:22.176;0:24.312;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;34;1:10.162;0;;23.713;0;22.064;0;24.385;0;120.8;44:48.148;19:49:38.971;0:23.713;0:22.064;0:24.385;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;35;1:10.018;0;;23.602;0;22.035;0;24.381;0;121.1;45:58.166;19:50:48.989;0:23.602;0:22.035;0:24.381;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;36;1:10.095;0;;23.404;0;22.137;0;24.554;0;121.0;47:08.261;19:51:59.084;0:23.404;0:22.137;0:24.554;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
17;1;1;1:18.177;0;;30.491;0;22.863;0;24.823;0;108.4;1:18.177;19:06:09.000;0:30.491;0:22.863;0:24.823;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;2;1:11.508;0;;24.057;0;22.580;0;24.871;0;118.6;2:29.685;19:07:20.508;0:24.057;0:22.580;0:24.871;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;3;1:10.846;0;;23.932;0;22.301;0;24.613;0;119.7;3:40.531;19:08:31.354;0:23.932;0:22.301;0:24.613;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;4;1:10.732;0;;23.863;0;22.374;0;24.495;0;119.9;4:51.263;19:09:42.086;0:23.863;0:22.374;0:24.495;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;5;1:10.690;0;;23.789;0;22.308;0;24.593;0;119.9;6:01.953;19:10:52.776;0:23.789;0:22.308;0:24.593;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;6;1:10.800;0;;23.827;0;22.414;0;24.559;0;119.7;7:12.753;19:12:03.576;0:23.827;0:22.414;0:24.559;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;7;1:10.551;0;;23.708;0;22.309;0;24.534;0;120.2;8:23.304;19:13:14.127;0:23.708;0:22.309;0:24.534;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;8;1:10.625;0;;23.729;0;22.340;0;24.556;0;120.0;9:33.929;19:14:24.752;0:23.729;0:22.340;0:24.556;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;9;1:10.782;0;;23.813;0;22.426;0;24.543;0;119.8;10:44.711;19:15:35.534;0:23.813;0:22.426;0:24.543;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;10;1:10.814;0;;23.817;0;22.530;0;24.467;0;119.7;11:55.525;19:16:46.348;0:23.817;0:22.530;0:24.467;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;11;1:32.790;0;;23.784;0;31.752;0;37.254;0;91.4;13:28.315;19:18:19.138;0:23.784;0:31.752;0:37.254;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;12;2:42.620;0;;46.120;0;59.317;0;57.183;0;52.1;16:10.935;19:21:01.758;0:46.120;0:59.317;0:57.183;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;13;2:26.748;0;;49.658;0;58.263;0;38.827;0;57.8;18:37.683;19:23:28.506;0:49.658;0:58.263;0:38.827;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;14;1:10.243;0;;23.803;0;22.153;0;24.287;0;120.7;19:47.926;19:24:38.749;0:23.803;0:22.153;0:24.287;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;15;1:10.050;0;;23.601;0;22.181;0;24.268;0;121.0;20:57.976;19:25:48.799;0:23.601;0:22.181;0:24.268;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;16;1:11.603;0;;23.421;0;23.927;0;24.255;0;118.4;22:09.579;19:27:00.402;0:23.421;0:23.927;0:24.255;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;17;1:09.908;0;;23.332;2;21.994;0;24.582;0;121.3;23:19.487;19:28:10.310;0:23.332;0:21.994;0:24.582;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;18;1:10.362;0;;23.989;0;22.270;0;24.103;2;120.5;24:29.849;19:29:20.672;0:23.989;0:22.270;0:24.103;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;19;1:09.601;2;;23.333;0;21.897;2;24.371;0;121.8;25:39.450;19:30:30.273;0:23.333;0:21.897;0:24.371;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;20;1:10.164;0;;23.573;0;22.192;0;24.399;0;120.8;26:49.614;19:31:40.437;0:23.573;0:22.192;0:24.399;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;21;1:10.380;0;;23.670;0;22.317;0;24.393;0;120.5;27:59.994;19:32:50.817;0:23.670;0:22.317;0:24.393;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;22;1:10.172;0;;23.657;0;22.254;0;24.261;0;120.8;29:10.166;19:34:00.989;0:23.657;0:22.254;0:24.261;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;23;1:11.778;0;;24.787;0;22.290;0;24.701;0;118.1;30:21.944;19:35:12.767;0:24.787;0:22.290;0:24.701;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;24;1:10.239;0;;23.627;0;22.166;0;24.446;0;120.7;31:32.183;19:36:23.006;0:23.627;0:22.166;0:24.446;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;25;1:10.334;0;;23.654;0;22.176;0;24.504;0;120.5;32:42.517;19:37:33.340;0:23.654;0:22.176;0:24.504;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;26;1:24.803;0;;23.691;0;23.613;0;37.499;0;100.0;34:07.320;19:38:58.143;0:23.691;0:23.613;0:37.499;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;27;2:33.965;0;;54.027;0;1:00.039;0;39.899;0;55.1;36:41.285;19:41:32.108;0:54.027;1:00.039;0:39.899;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;28;1:11.401;0;;24.417;0;22.436;0;24.548;0;118.7;37:52.686;19:42:43.509;0:24.417;0:22.436;0:24.548;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;235;
17;1;29;1:10.206;0;;23.614;0;22.135;0;24.457;0;120.8;39:02.892;19:43:53.715;0:23.614;0:22.135;0:24.457;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;30;1:11.600;0;;24.442;0;22.407;0;24.751;0;118.4;40:14.492;19:45:05.315;0:24.442;0:22.407;0:24.751;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;31;1:10.583;0;;23.948;0;22.203;0;24.432;0;120.1;41:25.075;19:46:15.898;0:23.948;0:22.203;0:24.432;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;32;1:10.344;0;;23.981;0;22.151;0;24.212;0;120.5;42:35.419;19:47:26.242;0:23.981;0:22.151;0:24.212;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;33;1:09.872;0;;23.446;0;22.165;0;24.261;0;121.3;43:45.291;19:48:36.114;0:23.446;0:22.165;0:24.261;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;34;1:09.885;0;;23.495;0;22.124;0;24.266;0;121.3;44:55.176;19:49:45.999;0:23.495;0:22.124;0:24.266;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;35;1:09.870;0;;23.517;0;22.097;0;24.256;0;121.3;46:05.046;19:50:55.869;0:23.517;0:22.097;0:24.256;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
17;1;36;1:10.126;0;;23.562;0;22.167;0;24.397;0;120.9;47:15.172;19:52:05.995;0:23.562;0:22.167;0:24.397;;Nyck DE VRIES;;;;Mercedes-Benz EQ Formula E Team;;;
18;1;1;1:23.887;0;;33.477;0;23.383;0;27.027;0;101.1;1:23.887;19:06:14.710;0:33.477;0:23.383;0:27.027;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;2;1:12.429;0;;24.397;0;22.924;0;25.108;0;117.1;2:36.316;19:07:27.139;0:24.397;0:22.924;0:25.108;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;3;1:11.493;0;;24.139;0;22.666;0;24.688;0;118.6;3:47.809;19:08:38.632;0:24.139;0:22.666;0:24.688;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;4;1:10.771;0;;23.812;0;22.305;0;24.654;0;119.8;4:58.580;19:09:49.403;0:23.812;0:22.305;0:24.654;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;5;1:11.000;0;;23.940;0;22.338;0;24.722;0;119.4;6:09.580;19:11:00.403;0:23.940;0:22.338;0:24.722;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;6;1:12.357;0;;23.777;0;22.805;0;25.775;0;117.2;7:21.937;19:12:12.760;0:23.777;0:22.805;0:25.775;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;7;1:10.831;0;;24.032;0;22.292;0;24.507;0;119.7;8:32.768;19:13:23.591;0:24.032;0:22.292;0:24.507;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;8;1:10.653;0;;23.862;0;22.209;0;24.582;0;120.0;9:43.421;19:14:34.244;0:23.862;0:22.209;0:24.582;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;9;1:10.895;0;;24.000;0;22.432;0;24.463;0;119.6;10:54.316;19:15:45.139;0:24.000;0:22.432;0:24.463;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;10;1:10.974;0;;23.976;0;22.455;0;24.543;0;119.5;12:05.290;19:16:56.113;0:23.976;0:22.455;0:24.543;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;11;1:47.554;0;;23.990;0;45.966;0;37.598;0;78.8;13:52.844;19:18:43.667;0:23.990;0:45.966;0:37.598;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;12;2:36.951;0;;40.188;0;59.259;0;57.504;0;54.0;16:29.795;19:21:20.618;0:40.188;0:59.259;0:57.504;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;13;2:15.408;0;;52.523;0;51.648;0;31.237;0;62.6;18:45.203;19:23:36.026;0:52.523;0:51.648;0:31.237;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;14;1:10.444;0;;23.855;0;22.097;0;24.492;0;120.4;19:55.647;19:24:46.470;0:23.855;0:22.097;0:24.492;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;15;1:10.513;0;;23.551;0;22.237;0;24.725;0;120.2;21:06.160;19:25:56.983;0:23.551;0:22.237;0:24.725;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;16;1:10.551;0;;23.879;0;22.202;0;24.470;0;120.2;22:16.711;19:27:07.534;0:23.879;0:22.202;0:24.470;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
18;1;17;1:12.404;0;;23.826;0;23.951;0;24.627;0;117.1;23:29.115;19:28:19.938;0:23.826;0:23.951;0:24.627;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;235;
18;1;18;1:10.184;0;;23.507;0;22.362;0;24.315;0;120.8;24:39.299;19:29:30.122;0:23.507;0:22.362;0:24.315;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;235;
18;1;19;1:09.974;0;;23.683;0;22.040;0;24.251;2;121.2;25:49.273;19:30:40.096;0:23.683;0:22.040;0:24.251;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;235;
18;1;20;1:09.946;2;;23.519;0;22.023;0;24.404;0;121.2;26:59.219;19:31:50.042;0:23.519;0:22.023;0:24.404;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;235;
18;1;21;1:10.414;0;;23.702;0;22.232;0;24.480;0;120.4;28:09.633;19:33:00.456;0:23.702;0:22.232;0:24.480;;Neel JANI;;;;TAG Heuer Porsche Formula E Team;;;
