NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
11;1;1;1:32.512;0;;35.169;0;39.687;0;17.656;0;111.7;1:32.512;15:05:48.335;0:35.169;0:39.687;0:17.656;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;2;1:23.672;0;;29.410;0;36.587;0;17.675;0;127.8;2:56.184;15:07:12.007;0:29.410;0:36.587;0:17.675;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;3;1:24.039;0;;29.602;0;36.768;0;17.669;0;127.3;4:20.223;15:08:36.046;0:29.602;0:36.768;0:17.669;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;4;1:23.353;0;;29.448;0;36.391;0;17.514;0;128.3;5:43.576;15:09:59.399;0:29.448;0:36.391;0:17.514;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;5;1:23.237;0;;29.350;0;36.296;0;17.591;0;128.5;7:06.813;15:11:22.636;0:29.350;0:36.296;0:17.591;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;6;1:23.124;0;;29.362;0;36.195;0;17.567;0;128.7;8:29.937;15:12:45.760;0:29.362;0:36.195;0:17.567;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;7;1:23.415;0;;29.400;0;36.485;0;17.530;0;128.2;9:53.352;15:14:09.175;0:29.400;0:36.485;0:17.530;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;8;1:23.846;0;;29.627;0;36.567;0;17.652;0;127.6;11:17.198;15:15:33.021;0:29.627;0:36.567;0:17.652;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;9;1:22.716;0;;29.362;0;35.988;0;17.366;0;129.3;12:39.914;15:16:55.737;0:29.362;0:35.988;0:17.366;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;10;1:22.846;0;;29.429;0;35.877;0;17.540;0;129.1;14:02.760;15:18:18.583;0:29.429;0:35.877;0:17.540;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
