NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
10;1;0;23.969;0;;;0;;0;;0;374.7;23.969;20:08:00.515;;;;;Sam BIRD;;;;Jaguar Racing;;;
10;1;1;1:14.497;0;;24.053;0;19.363;0;31.081;0;120.6;1:38.466;20:09:15.012;0:24.053;0:19.363;0:31.081;;Sam BIRD;;;;Jaguar Racing;;;
10;1;2;1:12.737;0;;23.320;0;18.892;0;30.525;0;123.5;2:51.203;20:10:27.749;0:23.320;0:18.892;0:30.525;;Sam BIRD;;;;Jaguar Racing;;;
10;1;3;1:11.739;0;;22.839;0;18.797;0;30.103;0;125.2;4:02.942;20:11:39.488;0:22.839;0:18.797;0:30.103;;Sam BIRD;;;;Jaguar Racing;;;
10;1;4;1:11.278;0;;22.603;0;18.636;0;30.039;0;126.0;5:14.220;20:12:50.766;0:22.603;0:18.636;0:30.039;;Sam BIRD;;;;Jaguar Racing;;;
10;1;5;1:11.519;0;;22.708;0;18.611;0;30.200;0;125.6;6:25.739;20:14:02.285;0:22.708;0:18.611;0:30.200;;Sam BIRD;;;;Jaguar Racing;;;
10;1;6;1:11.112;0;;22.450;0;18.560;0;30.102;0;126.3;7:36.851;20:15:13.397;0:22.450;0:18.560;0:30.102;;Sam BIRD;;;;Jaguar Racing;;;
10;1;7;1:11.155;0;;22.521;0;18.528;0;30.106;0;126.2;8:48.006;20:16:24.552;0:22.521;0:18.528;0:30.106;;Sam BIRD;;;;Jaguar Racing;;;
10;1;8;1:11.345;0;;22.649;0;18.604;0;30.092;0;125.9;9:59.351;20:17:35.897;0:22.649;0:18.604;0:30.092;;Sam BIRD;;;;Jaguar Racing;;;
10;1;9;1:11.139;0;;22.536;0;18.537;0;30.066;0;126.3;11:10.490;20:18:47.036;0:22.536;0:18.537;0:30.066;;Sam BIRD;;;;Jaguar Racing;;;
10;1;10;1:11.570;0;;22.639;0;18.588;0;30.343;0;125.5;12:22.060;20:19:58.606;0:22.639;0:18.588;0:30.343;;Sam BIRD;;;;Jaguar Racing;;;
10;1;11;1:11.461;0;;22.690;0;18.522;0;30.249;0;125.7;13:33.521;20:21:10.067;0:22.690;0:18.522;0:30.249;;Sam BIRD;;;;Jaguar Racing;;;
10;1;12;1:10.646;0;;22.365;0;18.463;0;29.818;0;127.1;14:44.167;20:22:20.713;0:22.365;0:18.463;0:29.818;;Sam BIRD;;;;Jaguar Racing;;;
10;1;13;1:12.995;0;;22.565;0;18.651;0;31.779;0;123.0;15:57.162;20:23:33.708;0:22.565;0:18.651;0:31.779;;Sam BIRD;;;;Jaguar Racing;;235;
10;1;14;1:10.606;0;;22.532;0;18.608;0;29.466;0;127.2;17:07.768;20:24:44.314;0:22.532;0:18.608;0:29.466;;Sam BIRD;;;;Jaguar Racing;;235;
10;1;15;1:09.912;0;;22.354;0;18.267;2;29.291;2;128.5;18:17.680;20:25:54.226;0:22.354;0:18.267;0:29.291;;Sam BIRD;;;;Jaguar Racing;;235;
10;1;16;1:10.071;0;;22.212;0;18.350;0;29.509;0;128.2;19:27.751;20:27:04.297;0:22.212;0:18.350;0:29.509;;Sam BIRD;;;;Jaguar Racing;;235;
