NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
10;1;1;1:20.725;0;;33.056;0;22.903;0;24.766;0;105.0;1:20.725;14:05:19.183;0:33.056;0:22.903;0:24.766;;Sam BIRD;;;;Jaguar Racing;;;
10;1;2;1:11.501;0;;24.926;0;22.362;0;24.213;0;118.6;2:32.226;14:06:30.684;0:24.926;0:22.362;0:24.213;;Sam BIRD;;;;Jaguar Racing;;;
10;1;3;1:10.193;0;;24.210;0;21.979;0;24.004;0;120.8;3:42.419;14:07:40.877;0:24.210;0:21.979;0:24.004;;Sam BIRD;;;;Jaguar Racing;;;
10;1;4;1:10.055;0;;24.131;0;21.978;0;23.946;0;121.0;4:52.474;14:08:50.932;0:24.131;0:21.978;0:23.946;;Sam BIRD;;;;Jaguar Racing;;;
10;1;5;1:10.140;0;;24.124;0;22.001;0;24.015;0;120.9;6:02.614;14:10:01.072;0:24.124;0:22.001;0:24.015;;Sam BIRD;;;;Jaguar Racing;;;
10;1;6;1:09.987;2;;24.148;0;21.969;2;23.870;2;121.1;7:12.601;14:11:11.059;0:24.148;0:21.969;0:23.870;;Sam BIRD;;;;Jaguar Racing;;;
10;1;7;1:10.368;0;;24.251;0;22.073;0;24.044;0;120.5;8:22.969;14:12:21.427;0:24.251;0:22.073;0:24.044;;Sam BIRD;;;;Jaguar Racing;;;
10;1;8;1:10.068;0;;24.075;0;22.001;0;23.992;0;121.0;9:33.037;14:13:31.495;0:24.075;0:22.001;0:23.992;;Sam BIRD;;;;Jaguar Racing;;;
11;1;1;1:15.692;0;;29.201;0;22.387;0;24.104;0;112.0;1:15.692;14:05:14.150;0:29.201;0:22.387;0:24.104;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;2;1:10.175;0;;24.272;0;22.095;0;23.808;0;120.8;2:25.867;14:06:24.325;0:24.272;0:22.095;0:23.808;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;3;1:09.973;0;;24.229;0;21.902;0;23.842;0;121.2;3:35.840;14:07:34.298;0:24.229;0:21.902;0:23.842;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;4;1:09.898;0;;24.212;0;21.811;0;23.875;0;121.3;4:45.738;14:08:44.196;0:24.212;0:21.811;0:23.875;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;5;1:09.717;0;;24.155;0;21.790;0;23.772;0;121.6;5:55.455;14:09:53.913;0:24.155;0:21.790;0:23.772;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;6;1:09.955;0;;24.093;0;21.921;0;23.941;0;121.2;7:05.410;14:11:03.868;0:24.093;0:21.921;0:23.941;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;7;1:10.116;0;;24.172;0;21.908;0;24.036;0;120.9;8:15.526;14:12:13.984;0:24.172;0:21.908;0:24.036;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;8;1:10.145;0;;24.232;0;21.968;0;23.945;0;120.9;9:25.671;14:13:24.129;0:24.232;0:21.968;0:23.945;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;9;1:10.346;0;;24.189;0;22.038;0;24.119;0;120.5;10:36.017;14:14:34.475;0:24.189;0:22.038;0:24.119;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;10;1:10.754;0;;24.379;0;22.237;0;24.138;0;119.8;11:46.771;14:15:45.229;0:24.379;0:22.237;0:24.138;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;11;1:17.810;0;;24.305;0;22.049;0;31.456;0;109.0;13:04.581;14:17:03.039;0:24.305;0:22.049;0:31.456;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;12;2:39.398;0;;45.359;0;58.956;0;55.083;0;53.2;15:43.979;14:19:42.437;0:45.359;0:58.956;0:55.083;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;13;1:26.856;0;;30.066;0;29.511;0;27.279;0;97.6;17:10.835;14:21:09.293;0:30.066;0:29.511;0:27.279;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;14;1:10.301;0;;24.124;0;22.011;0;24.166;0;120.6;18:21.136;14:22:19.594;0:24.124;0:22.011;0:24.166;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;15;1:10.078;0;;24.137;0;22.017;0;23.924;0;121.0;19:31.214;14:23:29.672;0:24.137;0:22.017;0:23.924;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;16;1:10.094;0;;24.144;0;21.929;0;24.021;0;121.0;20:41.308;14:24:39.766;0:24.144;0:21.929;0:24.021;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;17;1:10.147;0;;24.032;0;22.091;0;24.024;0;120.9;21:51.455;14:25:49.913;0:24.032;0:22.091;0:24.024;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;18;1:10.659;0;;24.079;0;22.159;0;24.421;0;120.0;23:02.114;14:27:00.572;0:24.079;0:22.159;0:24.421;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;19;1:09.865;0;;24.078;0;22.001;0;23.786;0;121.3;24:11.979;14:28:10.437;0:24.078;0:22.001;0:23.786;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;20;1:10.328;0;;24.099;0;21.955;0;24.274;0;120.5;25:22.307;14:29:20.765;0:24.099;0:21.955;0:24.274;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;21;1:09.730;0;;23.844;0;21.970;0;23.916;0;121.6;26:32.037;14:30:30.495;0:23.844;0:21.970;0:23.916;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;22;1:11.520;0;;24.130;0;23.607;0;23.783;0;118.5;27:43.557;14:31:42.015;0:24.130;0:23.607;0:23.783;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;235;
11;1;23;1:09.146;0;;23.950;0;21.549;0;23.647;2;122.6;28:52.703;14:32:51.161;0:23.950;0:21.549;0:23.647;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;235;
11;1;24;1:09.089;2;;23.863;0;21.477;0;23.749;0;122.7;30:01.792;14:34:00.250;0:23.863;0:21.477;0:23.749;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;235;
11;1;25;1:09.101;0;;23.929;0;21.455;2;23.717;0;122.7;31:10.893;14:35:09.351;0:23.929;0:21.455;0:23.717;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;235;
11;1;26;1:10.007;0;;24.229;0;21.693;0;24.085;0;121.1;32:20.900;14:36:19.358;0:24.229;0:21.693;0:24.085;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;235;
11;1;27;1:09.644;0;;23.953;0;21.706;0;23.985;0;121.7;33:30.544;14:37:29.002;0:23.953;0:21.706;0:23.985;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;235;
11;1;28;1:09.200;0;;23.731;2;21.662;0;23.807;0;122.5;34:39.744;14:38:38.202;0:23.731;0:21.662;0:23.807;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;235;
11;1;29;1:10.006;0;;23.945;0;21.772;0;24.289;0;121.1;35:49.750;14:39:48.208;0:23.945;0:21.772;0:24.289;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;235;
11;1;30;1:10.454;0;;24.195;0;22.146;0;24.113;0;120.3;37:00.204;14:40:58.662;0:24.195;0:22.146;0:24.113;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;31;1:10.412;0;;24.142;0;22.222;0;24.048;0;120.4;38:10.616;14:42:09.074;0:24.142;0:22.222;0:24.048;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;32;1:10.039;0;;24.219;0;21.929;0;23.891;0;121.0;39:20.655;14:43:19.113;0:24.219;0:21.929;0:23.891;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;33;1:10.291;0;;24.227;0;22.005;0;24.059;0;120.6;40:30.946;14:44:29.404;0:24.227;0:22.005;0:24.059;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;34;1:10.073;0;;24.179;0;21.983;0;23.911;0;121.0;41:41.019;14:45:39.477;0:24.179;0:21.983;0:23.911;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;35;1:10.203;0;;24.168;0;22.021;0;24.014;0;120.8;42:51.222;14:46:49.680;0:24.168;0:22.021;0:24.014;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;36;1:10.381;0;;24.184;0;22.049;0;24.148;0;120.5;44:01.603;14:48:00.061;0:24.184;0:22.049;0:24.148;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;37;1:10.214;0;;24.151;0;22.001;0;24.062;0;120.7;45:11.817;14:49:10.275;0:24.151;0:22.001;0:24.062;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
11;1;38;1:10.711;0;;24.032;0;21.965;0;24.714;0;119.9;46:22.528;14:50:20.986;0:24.032;0:21.965;0:24.714;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler Formula E Team;;;
13;1;1;1:15.208;0;;28.857;0;22.377;0;23.974;0;112.7;1:15.208;14:05:13.666;0:28.857;0:22.377;0:23.974;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;2;1:10.177;0;;24.305;0;22.030;0;23.842;0;120.8;2:25.385;14:06:23.843;0:24.305;0:22.030;0:23.842;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;3;1:10.076;0;;24.110;0;22.152;0;23.814;0;121.0;3:35.461;14:07:33.919;0:24.110;0:22.152;0:23.814;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;4;1:09.664;0;;24.139;0;21.844;0;23.681;0;121.7;4:45.125;14:08:43.583;0:24.139;0:21.844;0:23.681;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;5;1:09.715;0;;24.182;0;21.797;0;23.736;0;121.6;5:54.840;14:09:53.298;0:24.182;0:21.797;0:23.736;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;6;1:10.159;0;;24.168;0;22.015;0;23.976;0;120.8;7:04.999;14:11:03.457;0:24.168;0:22.015;0:23.976;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;7;1:10.107;0;;24.132;0;21.990;0;23.985;0;120.9;8:15.106;14:12:13.564;0:24.132;0:21.990;0:23.985;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;8;1:10.088;0;;24.181;0;21.966;0;23.941;0;121.0;9:25.194;14:13:23.652;0:24.181;0:21.966;0:23.941;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;9;1:10.486;0;;24.280;0;22.050;0;24.156;0;120.3;10:35.680;14:14:34.138;0:24.280;0:22.050;0:24.156;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;10;1:10.716;0;;24.401;0;22.135;0;24.180;0;119.9;11:46.396;14:15:44.854;0:24.401;0:22.135;0:24.180;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;11;1:17.462;0;;24.263;0;22.064;0;31.135;0;109.4;13:03.858;14:17:02.316;0:24.263;0:22.064;0:31.135;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;12;2:38.572;0;;45.270;0;58.940;0;54.362;0;53.5;15:42.430;14:19:40.888;0:45.270;0:58.940;0:54.362;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;13;1:27.665;0;;30.356;0;30.142;0;27.167;0;96.7;17:10.095;14:21:08.553;0:30.356;0:30.142;0:27.167;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
13;1;14;1:10.551;0;;24.319;0;22.189;0;24.043;0;120.2;18:20.646;14:22:19.104;0:24.319;0:22.189;0:24.043;;Antonio Félix DA COSTA;;;;DS TECHEETAH;;;
