NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
1;1;14;1:25.987;0;;29.239;0;30.442;0;26.306;0;87.3;1:40:54.706;18:43:54.706;0:29.239;0:30.442;0:26.306;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;15;1:25.953;0;;29.118;0;30.660;0;26.175;0;87.4;1:42:20.659;18:45:20.659;0:29.118;0:30.660;0:26.175;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;16;1:26.152;0;;29.201;0;30.617;0;26.334;0;87.2;1:43:46.811;18:46:46.811;0:29.201;0:30.617;0:26.334;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;17;1:25.361;0;;29.097;0;30.165;0;26.099;0;88.0;1:45:12.172;18:48:12.172;0:29.097;0:30.165;0:26.099;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;18;1:25.342;0;;28.881;0;30.205;0;26.256;0;88.0;1:46:37.514;18:49:37.514;0:28.881;0:30.205;0:26.256;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;19;1:24.964;0;;28.813;0;30.190;0;25.961;0;88.4;1:48:02.478;18:51:02.478;0:28.813;0:30.190;0:25.961;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;20;1:24.372;0;;28.597;0;29.630;0;26.145;0;89.0;1:49:26.850;18:52:26.850;0:28.597;0:29.630;0:26.145;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;21;1:24.141;0;;28.509;0;29.801;0;25.831;0;89.3;1:50:50.991;18:53:50.991;0:28.509;0:29.801;0:25.831;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;22;1:24.076;0;;28.483;0;29.781;0;25.812;0;89.3;1:52:15.067;18:55:15.067;0:28.483;0:29.781;0:25.812;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;23;1:23.628;0;;28.305;0;29.598;0;25.725;0;89.8;1:53:38.695;18:56:38.695;0:28.305;0:29.598;0:25.725;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;24;1:23.627;0;;28.167;0;29.731;0;25.729;0;89.8;1:55:02.322;18:58:02.322;0:28.167;0:29.731;0:25.729;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;25;1:23.232;0;;28.141;0;29.445;0;25.646;0;90.2;1:56:25.554;18:59:25.554;0:28.141;0:29.445;0:25.646;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;26;1:23.605;0;;28.166;0;29.706;0;25.733;0;89.8;1:57:49.159;19:00:49.159;0:28.166;0:29.706;0:25.733;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;27;1:23.580;0;;28.145;0;29.807;0;25.628;0;89.8;1:59:12.739;19:02:12.739;0:28.145;0:29.807;0:25.628;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;28;1:23.542;0;;28.250;0;29.569;0;25.723;0;89.9;2:00:36.281;19:03:36.281;0:28.250;0:29.569;0:25.723;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;29;1:23.110;0;;28.081;0;29.483;0;25.546;0;90.4;2:01:59.391;19:04:59.391;0:28.081;0:29.483;0:25.546;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;30;1:23.070;0;;27.895;0;29.521;0;25.654;0;90.4;2:03:22.461;19:06:22.461;0:27.895;0:29.521;0:25.654;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;31;1:23.061;0;;28.149;0;29.344;0;25.568;0;90.4;2:04:45.522;19:07:45.522;0:28.149;0:29.344;0:25.568;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;32;1:22.907;0;;27.996;0;29.359;0;25.552;0;90.6;2:06:08.429;19:09:08.429;0:27.996;0:29.359;0:25.552;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;33;1:22.439;0;;27.693;2;29.199;0;25.547;0;91.1;2:07:30.868;19:10:30.868;0:27.693;0:29.199;0:25.547;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;34;1:22.631;0;;27.948;0;29.342;0;25.341;0;90.9;2:08:53.499;19:11:53.499;0:27.948;0:29.342;0:25.341;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;35;1:22.496;0;;27.888;0;29.133;0;25.475;0;91.0;2:10:15.995;19:13:15.995;0:27.888;0:29.133;0:25.475;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;36;1:22.052;2;;27.695;0;29.086;2;25.271;0;91.5;2:11:38.047;19:14:38.047;0:27.695;0:29.086;0:25.271;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;37;1:22.172;0;;27.758;0;29.164;0;25.250;2;91.4;2:13:00.219;19:16:00.219;0:27.758;0:29.164;0:25.250;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;38;1:22.603;0;;27.738;0;29.300;0;25.565;0;90.9;2:14:22.822;19:17:22.822;0:27.738;0:29.300;0:25.565;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
10;1;1;1:59.421;0;;50.841;0;37.716;0;30.864;0;59.6;1:59.421;17:04:59.421;0:50.841;0:37.716;0:30.864;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;2;1:47.640;0;;37.418;0;40.220;0;30.002;0;69.8;3:47.061;17:06:47.061;0:37.418;0:40.220;0:30.002;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;3;1:58.610;0;;34.825;0;37.720;0;46.065;0;63.3;5:45.671;17:08:45.671;0:34.825;0:37.720;0:46.065;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;4;2:02.011;0;;43.370;0;44.407;0;34.234;0;61.5;7:47.682;17:10:47.682;0:43.370;0:44.407;0:34.234;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;5;36:19.407;0;B;38.155;0;35:07.870;0;33.382;0;3.4;44:07.089;17:47:07.089;0:38.155;35:07.870;0:33.382;;Sam BIRD;0:32:09.514;;;Jaguar TCS Racing;;;false;
10;1;6;44:44.757;0;B;38.215;0;43:35.873;0;30.669;0;2.8;1:28:51.846;18:31:51.846;0:38.215;43:35.873;0:30.669;;Sam BIRD;0:40:54.295;;;Jaguar TCS Racing;;;false;
10;1;7;1:46.044;0;;34.582;0;40.464;0;30.998;0;70.8;1:30:37.890;18:33:37.890;0:34.582;0:40.464;0:30.998;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;8;1:32.987;0;;30.331;0;33.390;0;29.266;0;80.8;1:32:10.877;18:35:10.877;0:30.331;0:33.390;0:29.266;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;9;1:29.571;0;;29.949;0;32.560;0;27.062;0;83.8;1:33:40.448;18:36:40.448;0:29.949;0:32.560;0:27.062;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;10;1:29.170;0;;30.028;0;31.887;0;27.255;0;84.2;1:35:09.618;18:38:09.618;0:30.028;0:31.887;0:27.255;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;11;1:27.894;0;;29.864;0;31.387;0;26.643;0;85.4;1:36:37.512;18:39:37.512;0:29.864;0:31.387;0:26.643;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;12;1:26.893;0;;29.508;0;31.187;0;26.198;0;86.4;1:38:04.405;18:41:04.405;0:29.508;0:31.187;0:26.198;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;13;1:27.683;0;;29.530;0;30.547;0;27.606;0;85.6;1:39:32.088;18:42:32.088;0:29.530;0:30.547;0:27.606;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;14;1:26.569;0;;29.487;0;30.459;0;26.623;0;86.7;1:40:58.657;18:43:58.657;0:29.487;0:30.459;0:26.623;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;15;1:25.718;0;;29.193;0;30.045;0;26.480;0;87.6;1:42:24.375;18:45:24.375;0:29.193;0:30.045;0:26.480;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;16;1:25.248;0;;29.038;0;30.019;0;26.191;0;88.1;1:43:49.623;18:46:49.623;0:29.038;0:30.019;0:26.191;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;17;1:25.145;0;;29.052;0;30.034;0;26.059;0;88.2;1:45:14.768;18:48:14.768;0:29.052;0:30.034;0:26.059;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;18;1:25.184;0;;29.202;0;30.014;0;25.968;0;88.2;1:46:39.952;18:49:39.952;0:29.202;0:30.014;0:25.968;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;19;1:24.375;0;;28.881;0;29.576;0;25.918;0;89.0;1:48:04.327;18:51:04.327;0:28.881;0:29.576;0:25.918;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;20;1:24.405;0;;28.875;0;29.355;0;26.175;0;89.0;1:49:28.732;18:52:28.732;0:28.875;0:29.355;0:26.175;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;21;1:24.101;0;;28.456;0;29.537;0;26.108;0;89.3;1:50:52.833;18:53:52.833;0:28.456;0:29.537;0:26.108;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;22;1:23.771;0;;28.438;0;29.260;0;26.073;0;89.6;1:52:16.604;18:55:16.604;0:28.438;0:29.260;0:26.073;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;23;1:23.247;0;;28.257;0;29.250;0;25.740;0;90.2;1:53:39.851;18:56:39.851;0:28.257;0:29.250;0:25.740;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;24;1:23.563;0;;28.189;0;29.522;0;25.852;0;89.9;1:55:03.414;18:58:03.414;0:28.189;0:29.522;0:25.852;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;25;1:24.100;0;;28.195;0;29.367;0;26.538;0;89.3;1:56:27.514;18:59:27.514;0:28.195;0:29.367;0:26.538;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;26;1:24.708;0;;29.204;0;29.584;0;25.920;0;88.7;1:57:52.222;19:00:52.222;0:29.204;0:29.584;0:25.920;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;27;1:24.079;0;;28.347;0;29.304;0;26.428;0;89.3;1:59:16.301;19:02:16.301;0:28.347;0:29.304;0:26.428;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;28;1:23.078;0;;28.261;0;28.977;0;25.840;0;90.4;2:00:39.379;19:03:39.379;0:28.261;0:28.977;0:25.840;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;29;1:23.309;0;;28.088;0;29.425;0;25.796;0;90.1;2:02:02.688;19:05:02.688;0:28.088;0:29.425;0:25.796;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;30;1:23.196;0;;28.212;0;29.301;0;25.683;0;90.3;2:03:25.884;19:06:25.884;0:28.212;0:29.301;0:25.683;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;31;1:22.899;0;;28.113;0;29.209;0;25.577;0;90.6;2:04:48.783;19:07:48.783;0:28.113;0:29.209;0:25.577;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;32;1:22.466;0;;28.057;0;29.034;0;25.375;0;91.1;2:06:11.249;19:09:11.249;0:28.057;0:29.034;0:25.375;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;33;1:22.143;0;;27.956;0;28.896;0;25.291;2;91.4;2:07:33.392;19:10:33.392;0:27.956;0:28.896;0:25.291;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;34;1:22.549;0;;27.889;0;28.910;0;25.750;0;91.0;2:08:55.941;19:11:55.941;0:27.889;0:28.910;0:25.750;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;35;1:23.058;0;;27.625;2;28.900;0;26.533;0;90.4;2:10:18.999;19:13:18.999;0:27.625;0:28.900;0:26.533;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;36;1:22.012;2;;27.682;0;28.889;2;25.441;0;91.6;2:11:41.011;19:14:41.011;0:27.682;0:28.889;0:25.441;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;37;1:22.397;0;;27.907;0;29.085;0;25.405;0;91.1;2:13:03.408;19:16:03.408;0:27.907;0:29.085;0:25.405;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;38;1:22.500;0;;27.991;0;28.961;0;25.548;0;91.0;2:14:25.908;19:17:25.908;0:27.991;0:28.961;0:25.548;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
11;1;1;2:16.695;0;;1:06.791;0;40.706;0;29.198;0;52.0;2:16.695;17:05:16.695;1:06.791;0:40.706;0:29.198;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;2;1:46.415;0;;34.976;0;40.996;0;30.443;0;70.6;4:03.110;17:07:03.110;0:34.976;0:40.996;0:30.443;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;3;2:03.305;0;;36.298;0;36.202;0;50.805;0;60.9;6:06.415;17:09:06.415;0:36.298;0:36.202;0:50.805;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;4;2:00.480;0;;38.326;0;43.011;0;39.143;0;62.3;8:06.895;17:11:06.895;0:38.326;0:43.011;0:39.143;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;5;36:16.016;0;B;34.743;0;35:07.458;0;33.815;0;3.5;44:22.911;17:47:22.911;0:34.743;35:07.458;0:33.815;;Lucas DI GRASSI;0:32:09.952;;;MAHINDRA RACING;;;false;
11;1;6;44:50.081;0;B;38.781;0;43:40.613;0;30.687;0;2.8;1:29:12.992;18:32:12.992;0:38.781;43:40.613;0:30.687;;Lucas DI GRASSI;0:40:43.105;;;MAHINDRA RACING;;;false;
11;1;7;1:35.323;0;;34.096;0;34.057;0;27.170;0;78.8;1:30:48.315;18:33:48.315;0:34.096;0:34.057;0:27.170;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;8;1:30.520;0;;29.695;0;32.200;0;28.625;0;83.0;1:32:18.835;18:35:18.835;0:29.695;0:32.200;0:28.625;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;9;1:29.724;0;;30.081;0;32.344;0;27.299;0;83.7;1:33:48.559;18:36:48.559;0:30.081;0:32.344;0:27.299;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;10;1:30.906;0;;30.173;0;32.710;0;28.023;0;82.6;1:35:19.465;18:38:19.465;0:30.173;0:32.710;0:28.023;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;11;1:29.221;0;;29.802;0;31.776;0;27.643;0;84.2;1:36:48.686;18:39:48.686;0:29.802;0:31.776;0:27.643;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;12;1:28.052;0;;29.891;0;31.417;0;26.744;0;85.3;1:38:16.738;18:41:16.738;0:29.891;0:31.417;0:26.744;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;13;1:27.328;0;;29.470;0;31.345;0;26.513;0;86.0;1:39:44.066;18:42:44.066;0:29.470;0:31.345;0:26.513;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;14;1:28.908;0;;29.804;0;32.260;0;26.844;0;84.5;1:41:12.974;18:44:12.974;0:29.804;0:32.260;0:26.844;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;15;1:27.038;0;;29.716;0;30.833;0;26.489;0;86.3;1:42:40.012;18:45:40.012;0:29.716;0:30.833;0:26.489;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;16;1:26.462;0;;29.146;0;30.501;0;26.815;0;86.9;1:44:06.474;18:47:06.474;0:29.146;0:30.501;0:26.815;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;17;1:26.461;0;;29.466;0;30.369;0;26.626;0;86.9;1:45:32.935;18:48:32.935;0:29.466;0:30.369;0:26.626;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;18;1:27.382;0;;29.678;0;31.183;0;26.521;0;85.9;1:47:00.317;18:50:00.317;0:29.678;0:31.183;0:26.521;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;19;1:25.375;0;;29.084;0;30.080;0;26.211;0;88.0;1:48:25.692;18:51:25.692;0:29.084;0:30.080;0:26.211;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;20;1:23.919;0;;28.422;0;29.535;0;25.962;0;89.5;1:49:49.611;18:52:49.611;0:28.422;0:29.535;0:25.962;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;21;1:23.599;0;;28.341;0;29.231;0;26.027;0;89.8;1:51:13.210;18:54:13.210;0:28.341;0:29.231;0:26.027;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;22;1:23.683;0;;28.535;0;29.256;0;25.892;0;89.7;1:52:36.893;18:55:36.893;0:28.535;0:29.256;0:25.892;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;23;1:23.155;0;;28.299;0;29.049;0;25.807;0;90.3;1:54:00.048;18:57:00.048;0:28.299;0:29.049;0:25.807;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;24;1:23.121;0;;28.214;0;29.113;0;25.794;0;90.3;1:55:23.169;18:58:23.169;0:28.214;0:29.113;0:25.794;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;25;1:23.734;0;;29.072;0;28.888;0;25.774;0;89.7;1:56:46.903;18:59:46.903;0:29.072;0:28.888;0:25.774;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;26;1:23.372;0;;28.313;0;29.079;0;25.980;0;90.1;1:58:10.275;19:01:10.275;0:28.313;0:29.079;0:25.980;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;27;1:23.459;0;;28.016;0;29.197;0;26.246;0;90.0;1:59:33.734;19:02:33.734;0:28.016;0:29.197;0:26.246;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;28;1:24.151;0;;28.268;0;29.790;0;26.093;0;89.2;2:00:57.885;19:03:57.885;0:28.268;0:29.790;0:26.093;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;29;1:25.439;0;;28.406;0;30.800;0;26.233;0;87.9;2:02:23.324;19:05:23.324;0:28.406;0:30.800;0:26.233;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;30;1:23.648;0;;28.420;0;29.380;0;25.848;0;89.8;2:03:46.972;19:06:46.972;0:28.420;0:29.380;0:25.848;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;31;1:23.334;0;;28.180;0;29.408;0;25.746;0;90.1;2:05:10.306;19:08:10.306;0:28.180;0:29.408;0:25.746;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;32;1:23.341;0;;27.968;0;29.657;0;25.716;2;90.1;2:06:33.647;19:09:33.647;0:27.968;0:29.657;0:25.716;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;33;1:23.438;0;;28.088;0;29.121;0;26.229;0;90.0;2:07:57.085;19:10:57.085;0:28.088;0:29.121;0:26.229;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;34;1:23.300;0;;28.233;0;29.234;0;25.833;0;90.2;2:09:20.385;19:12:20.385;0:28.233;0:29.234;0:25.833;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;35;1:25.592;0;;28.064;0;30.401;0;27.127;0;87.7;2:10:45.977;19:13:45.977;0:28.064;0:30.401;0:27.127;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;36;1:23.538;0;;28.075;0;29.085;0;26.378;0;89.9;2:12:09.515;19:15:09.515;0:28.075;0:29.085;0:26.378;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;37;1:22.507;2;;27.927;0;28.725;2;25.855;0;91.0;2:13:32.022;19:16:32.022;0:27.927;0:28.725;0:25.855;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;38;1:22.574;0;;27.874;2;28.973;0;25.727;0;90.9;2:14:54.596;19:17:54.596;0:27.874;0:28.973;0:25.727;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
13;1;1;2:21.588;0;;1:11.019;0;41.110;0;29.459;0;50.2;2:21.588;17:05:21.588;1:11.019;0:41.110;0:29.459;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;2;1:44.687;0;;34.241;0;40.691;0;29.755;0;71.7;4:06.275;17:07:06.275;0:34.241;0:40.691;0:29.755;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;3;2:04.978;0;;37.336;0;35.682;0;51.960;0;60.1;6:11.253;17:09:11.253;0:37.336;0:35.682;0:51.960;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;4;2:00.314;0;;39.196;0;41.443;0;39.675;0;62.4;8:11.567;17:11:11.567;0:39.196;0:41.443;0:39.675;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;5;36:14.867;0;B;35.082;0;35:07.442;0;32.343;0;3.5;44:26.434;17:47:26.434;0:35.082;35:07.442;0:32.343;;António Félix DA COSTA;0:32:07.300;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;6;44:50.131;0;B;39.880;0;43:39.953;0;30.298;0;2.8;1:29:16.565;18:32:16.565;0:39.880;43:39.953;0:30.298;;António Félix DA COSTA;0:40:37.128;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;7;1:35.351;0;;34.198;0;33.930;0;27.223;0;78.8;1:30:51.916;18:33:51.916;0:34.198;0:33.930;0:27.223;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;8;1:29.649;0;;29.498;0;31.753;0;28.398;0;83.8;1:32:21.565;18:35:21.565;0:29.498;0:31.753;0:28.398;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;9;1:28.171;0;;29.282;0;31.757;0;27.132;0;85.2;1:33:49.736;18:36:49.736;0:29.282;0:31.757;0:27.132;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;10;1:31.163;0;;29.999;0;33.036;0;28.128;0;82.4;1:35:20.899;18:38:20.899;0:29.999;0:33.036;0:28.128;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;11;1:28.305;0;;29.608;0;31.572;0;27.125;0;85.0;1:36:49.204;18:39:49.204;0:29.608;0:31.572;0:27.125;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;12;1:28.322;0;;29.689;0;31.858;0;26.775;0;85.0;1:38:17.526;18:41:17.526;0:29.689;0:31.858;0:26.775;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;13;1:27.543;0;;29.318;0;31.610;0;26.615;0;85.8;1:39:45.069;18:42:45.069;0:29.318;0:31.610;0:26.615;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;14;1:28.423;0;;29.245;0;32.504;0;26.674;0;84.9;1:41:13.492;18:44:13.492;0:29.245;0:32.504;0:26.674;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;15;1:27.869;0;;29.622;0;30.950;0;27.297;0;85.5;1:42:41.361;18:45:41.361;0:29.622;0:30.950;0:27.297;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;16;1:25.759;0;;29.071;0;30.428;0;26.260;0;87.6;1:44:07.120;18:47:07.120;0:29.071;0:30.428;0:26.260;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;17;1:26.969;0;;29.233;0;30.439;0;27.297;0;86.3;1:45:34.089;18:48:34.089;0:29.233;0:30.439;0:27.297;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
