NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
1;1;1;1:16.720;0;;26.342;0;22.208;0;28.170;0;111.2;1:16.720;15:05:08.797;0:26.342;0:22.208;0:28.170;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;2;1:10.952;0;;20.697;0;22.120;0;28.135;0;120.3;2:27.672;15:06:19.749;0:20.697;0:22.120;0:28.135;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;3;1:10.781;0;;20.632;0;22.029;0;28.120;0;120.5;3:38.453;15:07:30.530;0:20.632;0:22.029;0:28.120;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;4;1:13.200;0;;20.642;0;22.377;0;30.181;0;116.6;4:51.653;15:08:43.730;0:20.642;0:22.377;0:30.181;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;5;1:10.022;0;;20.341;0;21.772;0;27.909;0;121.8;6:01.675;15:09:53.752;0:20.341;0:21.772;0:27.909;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;6;1:10.034;0;;20.333;0;21.732;0;27.969;0;121.8;7:11.709;15:11:03.786;0:20.333;0:21.732;0:27.969;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;7;1:10.162;0;;20.485;0;21.814;0;27.863;2;121.6;8:21.871;15:12:13.948;0:20.485;0:21.814;0:27.863;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;8;1:10.390;0;;20.550;0;21.854;0;27.986;0;121.2;9:32.261;15:13:24.338;0:20.550;0:21.854;0:27.986;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;9;1:10.132;0;;20.304;0;21.805;0;28.023;0;121.7;10:42.393;15:14:34.470;0:20.304;0:21.805;0:28.023;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;10;1:10.430;0;;20.523;0;21.874;0;28.033;0;121.1;11:52.823;15:15:44.900;0:20.523;0:21.874;0:28.033;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;11;1:12.134;0;;20.442;0;21.825;0;29.867;0;118.3;13:04.957;15:16:57.034;0:20.442;0:21.825;0:29.867;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
