NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
1;1;12;1:28.412;0;;24.047;0;28.018;0;36.347;0;95.9;14:29.525;15:18:35.138;0:24.047;0:28.018;0:36.347;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;13;2:34.561;0;;45.464;0;1:05.363;0;43.734;0;54.9;17:04.086;15:21:09.699;0:45.464;1:05.363;0:43.734;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;14;1:27.023;0;;27.932;0;27.145;0;31.946;0;97.4;18:31.109;15:22:36.722;0:27.932;0:27.145;0:31.946;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;15;1:08.926;2;;24.431;0;21.210;2;23.285;2;123.0;19:40.035;15:23:45.648;0:24.431;0:21.210;0:23.285;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;16;1:10.132;0;;23.942;2;21.814;0;24.376;0;120.9;20:50.167;15:24:55.780;0:23.942;0:21.814;0:24.376;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;17;1:11.528;0;;25.708;0;22.173;0;23.647;0;118.5;22:01.695;15:26:07.308;0:25.708;0:22.173;0:23.647;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;18;1:11.396;0;;24.320;0;22.311;0;24.765;0;118.7;23:13.091;15:27:18.704;0:24.320;0:22.311;0:24.765;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;19;1:13.921;0;;27.463;0;22.093;0;24.365;0;114.7;24:27.012;15:28:32.625;0:27.463;0:22.093;0:24.365;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
10;1;1;1:15.490;0;;29.871;0;21.939;0;23.680;0;112.3;1:15.490;15:05:21.103;0:29.871;0:21.939;0:23.680;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;2;1:09.659;0;;24.351;0;21.830;0;23.478;0;121.7;2:25.149;15:06:30.762;0:24.351;0:21.830;0:23.478;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;3;1:09.008;0;;24.069;0;21.584;0;23.355;0;122.9;3:34.157;15:07:39.770;0:24.069;0:21.584;0:23.355;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;4;1:11.532;0;;23.974;0;24.104;0;23.454;0;118.5;4:45.689;15:08:51.302;0:23.974;0:24.104;0:23.454;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;5;1:09.326;0;;24.395;0;21.424;0;23.507;0;122.3;5:55.015;15:10:00.628;0:24.395;0:21.424;0:23.507;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;6;1:11.354;0;;24.123;0;23.628;0;23.603;0;118.8;7:06.369;15:11:11.982;0:24.123;0:23.628;0:23.603;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;7;1:10.500;0;;24.560;0;21.740;0;24.200;0;120.3;8:16.869;15:12:22.482;0:24.560;0:21.740;0:24.200;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;8;1:10.806;0;;25.014;0;21.881;0;23.911;0;119.7;9:27.675;15:13:33.288;0:25.014;0:21.881;0:23.911;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;9;1:10.532;0;;24.175;0;21.945;0;24.412;0;120.2;10:38.207;15:14:43.820;0:24.175;0:21.945;0:24.412;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;10;1:13.470;0;;24.919;0;24.353;0;24.198;0;115.4;11:51.677;15:15:57.290;0:24.919;0:24.353;0:24.198;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;11;1:10.758;0;;24.618;0;21.805;0;24.335;0;119.8;13:02.435;15:17:08.048;0:24.618;0:21.805;0:24.335;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;12;1:28.991;0;;24.988;0;26.525;0;37.478;0;95.3;14:31.426;15:18:37.039;0:24.988;0:26.525;0:37.478;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;13;2:34.993;0;;45.056;0;1:06.031;0;43.906;0;54.7;17:06.419;15:21:12.032;0:45.056;1:06.031;0:43.906;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;14;1:25.582;0;;27.088;0;26.557;0;31.937;0;99.1;18:32.001;15:22:37.614;0:27.088;0:26.557;0:31.937;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;15;1:09.142;0;;24.337;0;21.418;0;23.387;0;122.6;19:41.143;15:23:46.756;0:24.337;0:21.418;0:23.387;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;16;1:09.465;0;;23.701;0;21.714;0;24.050;0;122.0;20:50.608;15:24:56.221;0:23.701;0:21.714;0:24.050;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;17;1:10.327;0;;24.721;0;21.949;0;23.657;0;120.6;22:00.935;15:26:06.548;0:24.721;0:21.949;0:23.657;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;18;1:11.783;0;;24.146;0;22.854;0;24.783;0;118.1;23:12.718;15:27:18.331;0:24.146;0:22.854;0:24.783;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;19;1:12.545;0;;26.973;0;21.573;0;23.999;0;116.9;24:25.263;15:28:30.876;0:26.973;0:21.573;0:23.999;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;20;1:22.419;0;;24.707;0;21.615;0;36.097;0;102.9;25:47.682;15:29:53.295;0:24.707;0:21.615;0:36.097;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;21;3:13.653;0;;56.590;0;1:16.667;0;1:00.396;0;43.8;29:01.335;15:33:06.948;0:56.590;1:16.667;1:00.396;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;22;2:05.410;0;;56.748;0;42.424;0;26.238;0;67.6;31:06.745;15:35:12.358;0:56.748;0:42.424;0:26.238;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;23;1:09.487;0;;24.003;0;21.716;0;23.768;0;122.0;32:16.232;15:36:21.845;0:24.003;0:21.716;0:23.768;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;24;1:12.579;0;;25.476;0;22.468;0;24.635;0;116.8;33:28.811;15:37:34.424;0:25.476;0:22.468;0:24.635;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;25;1:10.979;0;;24.775;0;22.228;0;23.976;0;119.4;34:39.790;15:38:45.403;0:24.775;0:22.228;0:23.976;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;26;1:08.855;0;;24.392;0;21.336;0;23.127;0;123.1;35:48.645;15:39:54.258;0:24.392;0:21.336;0:23.127;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;27;1:09.112;0;;23.736;0;21.389;0;23.987;0;122.7;36:57.757;15:41:03.370;0:23.736;0:21.389;0:23.987;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;28;1:10.479;0;;24.249;0;22.437;0;23.793;0;120.3;38:08.236;15:42:13.849;0:24.249;0:22.437;0:23.793;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;29;1:08.420;0;;23.750;0;21.155;0;23.515;0;123.9;39:16.656;15:43:22.269;0:23.750;0:21.155;0:23.515;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;30;1:09.207;0;;24.238;0;21.678;0;23.291;0;122.5;40:25.863;15:44:31.476;0:24.238;0:21.678;0:23.291;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;31;1:08.076;0;;23.803;0;21.212;0;23.061;0;124.5;41:33.939;15:45:39.552;0:23.803;0:21.212;0:23.061;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;32;1:08.168;0;;23.600;0;21.312;0;23.256;0;124.4;42:42.107;15:46:47.720;0:23.600;0:21.312;0:23.256;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;33;1:08.078;0;;23.648;0;21.253;0;23.177;0;124.5;43:50.185;15:47:55.798;0:23.648;0:21.253;0:23.177;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;34;1:08.215;0;;23.798;0;21.214;0;23.203;0;124.3;44:58.400;15:49:04.013;0:23.798;0:21.214;0:23.203;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;35;1:08.241;0;;23.757;0;21.247;0;23.237;0;124.2;46:06.641;15:50:12.254;0:23.757;0:21.247;0:23.237;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;36;1:08.363;0;;24.152;0;21.154;0;23.057;0;124.0;47:15.004;15:51:20.617;0:24.152;0:21.154;0:23.057;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;37;1:07.663;2;;23.592;0;21.024;0;23.047;2;125.3;48:22.667;15:52:28.280;0:23.592;0:21.024;0:23.047;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;38;1:07.775;0;;23.650;0;21.031;0;23.094;0;125.1;49:30.442;15:53:36.055;0:23.650;0:21.031;0:23.094;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;39;1:08.860;0;;23.869;0;21.326;0;23.665;0;123.1;50:39.302;15:54:44.915;0:23.869;0:21.326;0:23.665;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;40;1:08.530;0;;24.223;0;21.211;0;23.096;0;123.7;51:47.832;15:55:53.445;0:24.223;0:21.211;0:23.096;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;41;1:07.786;0;;23.698;0;20.972;2;23.116;0;125.1;52:55.618;15:57:01.231;0:23.698;0:20.972;0:23.116;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;42;1:08.083;0;;23.573;2;21.061;0;23.449;0;124.5;54:03.701;15:58:09.314;0:23.573;0:21.061;0:23.449;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;43;1:08.540;0;;23.866;0;21.261;0;23.413;0;123.7;55:12.241;15:59:17.854;0:23.866;0:21.261;0:23.413;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
11;1;1;1:23.587;0;;35.456;0;23.396;0;24.735;0;101.4;1:23.587;15:05:29.200;0:35.456;0:23.396;0:24.735;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;2;1:10.768;0;;24.820;0;22.042;0;23.906;0;119.8;2:34.355;15:06:39.968;0:24.820;0:22.042;0:23.906;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;3;1:10.244;0;;24.409;0;22.810;0;23.025;2;120.7;3:44.599;15:07:50.212;0:24.409;0:22.810;0:23.025;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;4;1:09.675;0;;23.866;0;22.761;0;23.048;0;121.7;4:54.274;15:08:59.887;0:23.866;0:22.761;0:23.048;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;5;1:08.807;0;;23.967;0;21.357;0;23.483;0;123.2;6:03.081;15:10:08.694;0:23.967;0:21.357;0:23.483;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;6;1:09.743;0;;24.688;0;21.468;0;23.587;0;121.6;7:12.824;15:11:18.437;0:24.688;0:21.468;0:23.587;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;7;1:10.811;0;;25.367;0;21.597;0;23.847;0;119.7;8:23.635;15:12:29.248;0:25.367;0:21.597;0:23.847;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;8;1:11.013;0;;25.006;0;21.703;0;24.304;0;119.4;9:34.648;15:13:40.261;0:25.006;0:21.703;0:24.304;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;9;1:11.055;0;;25.894;0;21.505;0;23.656;0;119.3;10:45.703;15:14:51.316;0:25.894;0:21.505;0:23.656;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;10;1:11.562;0;;25.789;0;21.701;0;24.072;0;118.5;11:57.265;15:16:02.878;0:25.789;0:21.701;0:24.072;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;11;1:10.165;0;;25.026;0;21.580;0;23.559;0;120.8;13:07.430;15:17:13.043;0:25.026;0:21.580;0:23.559;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;12;1:35.321;0;;25.469;0;33.000;0;36.852;0;88.9;14:42.751;15:18:48.364;0:25.469;0:33.000;0:36.852;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;13;2:37.211;0;;42.568;0;1:10.325;0;44.318;0;53.9;17:19.962;15:21:25.575;0:42.568;1:10.325;0:44.318;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;14;1:16.874;0;;26.794;0;21.609;0;28.471;0;110.3;18:36.836;15:22:42.449;0:26.794;0:21.609;0:28.471;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;15;1:10.212;0;;25.190;0;21.471;0;23.551;0;120.7;19:47.048;15:23:52.661;0:25.190;0:21.471;0:23.551;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;16;1:08.969;0;;24.235;0;21.296;0;23.438;0;122.9;20:56.017;15:25:01.630;0:24.235;0:21.296;0:23.438;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;17;1:10.390;0;;25.132;0;21.440;0;23.818;0;120.4;22:06.407;15:26:12.020;0:25.132;0:21.440;0:23.818;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;18;1:09.832;0;;24.855;0;21.437;0;23.540;0;121.4;23:16.239;15:27:21.852;0:24.855;0:21.437;0:23.540;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;19;1:12.365;0;;26.107;0;21.932;0;24.326;0;117.2;24:28.604;15:28:34.217;0:26.107;0:21.932;0:24.326;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;20;1:28.050;0;;26.444;0;22.502;0;39.104;0;96.3;25:56.654;15:30:02.267;0:26.444;0:22.502;0:39.104;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;21;3:11.118;0;;57.148;0;1:17.407;0;56.563;0;44.4;29:07.772;15:33:13.385;0:57.148;1:17.407;0:56.563;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;22;2:03.049;0;;57.654;0;39.907;0;25.488;0;68.9;31:10.821;15:35:16.434;0:57.654;0:39.907;0:25.488;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;23;1:08.731;0;;24.071;0;21.297;0;23.363;0;123.4;32:19.552;15:36:25.165;0:24.071;0:21.297;0:23.363;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;24;1:11.660;0;;25.926;0;21.582;0;24.152;0;118.3;33:31.212;15:37:36.825;0:25.926;0:21.582;0:24.152;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;25;1:12.049;0;;26.772;0;21.282;0;23.995;0;117.7;34:43.261;15:38:48.874;0:26.772;0:21.282;0:23.995;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;26;1:10.940;0;;26.210;0;21.315;0;23.415;0;119.5;35:54.201;15:39:59.814;0:26.210;0:21.315;0:23.415;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;27;1:08.824;0;;24.143;0;21.276;0;23.405;0;123.2;37:03.025;15:41:08.638;0:24.143;0:21.276;0:23.405;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;28;1:08.771;0;;24.087;0;21.249;0;23.435;0;123.3;38:11.796;15:42:17.409;0:24.087;0:21.249;0:23.435;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;29;1:10.092;0;;24.983;0;21.516;0;23.593;0;121.0;39:21.888;15:43:27.501;0:24.983;0:21.516;0:23.593;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;30;1:08.744;0;;23.975;0;21.280;0;23.489;0;123.3;40:30.632;15:44:36.245;0:23.975;0:21.280;0:23.489;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;31;1:09.182;0;;24.568;0;21.178;0;23.436;0;122.5;41:39.814;15:45:45.427;0:24.568;0:21.178;0:23.436;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;32;1:08.482;0;;24.028;0;21.074;0;23.380;0;123.8;42:48.296;15:46:53.909;0:24.028;0:21.074;0:23.380;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;33;1:08.190;2;;23.780;2;21.109;0;23.301;0;124.3;43:56.486;15:48:02.099;0:23.780;0:21.109;0:23.301;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;34;1:08.871;0;;23.895;0;21.645;0;23.331;0;123.1;45:05.357;15:49:10.970;0:23.895;0:21.645;0:23.331;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;35;1:08.487;0;;24.089;0;21.014;2;23.384;0;123.8;46:13.844;15:50:19.457;0:24.089;0:21.014;0:23.384;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;36;1:08.377;0;;23.927;0;21.093;0;23.357;0;124.0;47:22.221;15:51:27.834;0:23.927;0:21.093;0:23.357;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;37;1:08.721;0;;24.172;0;21.277;0;23.272;0;123.4;48:30.942;15:52:36.555;0:24.172;0:21.277;0:23.272;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;38;1:09.928;0;;24.229;0;21.874;0;23.825;0;121.2;49:40.870;15:53:46.483;0:24.229;0:21.874;0:23.825;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;39;1:08.856;0;;23.811;0;21.363;0;23.682;0;123.1;50:49.726;15:54:55.339;0:23.811;0:21.363;0:23.682;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;40;1:09.304;0;;24.092;0;21.457;0;23.755;0;122.3;51:59.030;15:56:04.643;0:24.092;0:21.457;0:23.755;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;41;1:10.139;0;;24.274;0;21.837;0;24.028;0;120.9;53:09.169;15:57:14.782;0:24.274;0:21.837;0:24.028;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;42;1:10.210;0;;24.434;0;22.022;0;23.754;0;120.8;54:19.379;15:58:24.992;0:24.434;0:22.022;0:23.754;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;43;1:10.461;0;;24.455;0;22.109;0;23.897;0;120.3;55:29.840;15:59:35.453;0:24.455;0:22.109;0:23.897;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
13;1;1;1:21.894;0;;34.289;0;23.210;0;24.395;0;103.5;1:21.894;15:05:27.507;0:34.289;0:23.210;0:24.395;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;2;1:10.532;0;;24.901;0;21.861;0;23.770;0;120.2;2:32.426;15:06:38.039;0:24.901;0:21.861;0:23.770;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;3;1:09.234;0;;24.257;0;21.333;0;23.644;0;122.5;3:41.660;15:07:47.273;0:24.257;0:21.333;0:23.644;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;4;1:09.615;0;;24.386;0;21.469;0;23.760;0;121.8;4:51.275;15:08:56.888;0:24.386;0:21.469;0:23.760;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;5;1:09.727;0;;24.701;0;21.413;0;23.613;0;121.6;6:01.002;15:10:06.615;0:24.701;0:21.413;0:23.613;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;6;1:10.058;0;;24.932;0;21.381;0;23.745;0;121.0;7:11.060;15:11:16.673;0:24.932;0:21.381;0:23.745;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;7;1:10.557;0;;25.529;0;21.354;0;23.674;0;120.2;8:21.617;15:12:27.230;0:25.529;0:21.354;0:23.674;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;8;1:11.255;0;;25.266;0;21.637;0;24.352;0;119.0;9:32.872;15:13:38.485;0:25.266;0:21.637;0:24.352;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;9;1:10.263;0;;24.968;0;21.238;0;24.057;0;120.7;10:43.135;15:14:48.748;0:24.968;0:21.238;0:24.057;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;10;1:12.107;0;;26.337;0;21.963;0;23.807;0;117.6;11:55.242;15:16:00.855;0:26.337;0:21.963;0:23.807;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;11;1:09.459;0;;24.331;0;21.318;0;23.810;0;122.1;13:04.701;15:17:10.314;0:24.331;0:21.318;0:23.810;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;12;1:30.902;0;;24.823;0;29.600;0;36.479;0;93.3;14:35.603;15:18:41.216;0:24.823;0:29.600;0:36.479;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;13;2:36.255;0;;43.886;0;1:08.442;0;43.927;0;54.3;17:11.858;15:21:17.471;0:43.886;1:08.442;0:43.927;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;14;1:22.176;0;;26.999;0;23.864;0;31.313;0;103.2;18:34.034;15:22:39.647;0:26.999;0:23.864;0:31.313;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;15;1:09.470;0;;24.696;0;21.223;0;23.551;0;122.0;19:43.504;15:23:49.117;0:24.696;0:21.223;0:23.551;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;16;1:09.089;0;;24.191;0;21.171;0;23.727;0;122.7;20:52.593;15:24:58.206;0:24.191;0:21.171;0:23.727;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;17;1:11.068;0;;25.391;0;21.604;0;24.073;0;119.3;22:03.661;15:26:09.274;0:25.391;0:21.604;0:24.073;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;18;1:10.539;0;;24.797;0;21.319;0;24.423;0;120.2;23:14.200;15:27:19.813;0:24.797;0:21.319;0:24.423;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;19;1:12.642;0;;26.132;0;22.042;0;24.468;0;116.7;24:26.842;15:28:32.455;0:26.132;0:22.042;0:24.468;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;20;1:24.907;0;;24.920;0;22.500;0;37.487;0;99.9;25:51.749;15:29:57.362;0:24.920;0:22.500;0:37.487;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;21;3:12.139;0;;56.843;0;1:17.398;0;57.898;0;44.1;29:03.888;15:33:09.501;0:56.843;1:17.398;0:57.898;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;22;2:04.516;0;;57.463;0;41.510;0;25.543;0;68.1;31:08.404;15:35:14.017;0:57.463;0:41.510;0:25.543;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;23;1:09.153;0;;23.967;0;21.247;0;23.939;0;122.6;32:17.557;15:36:23.170;0:23.967;0:21.247;0:23.939;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;24;1:12.461;0;;26.256;0;21.469;0;24.736;0;117.0;33:30.018;15:37:35.631;0:26.256;0:21.469;0:24.736;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;25;1:11.726;0;;25.802;0;21.482;0;24.442;0;118.2;34:41.744;15:38:47.357;0:25.802;0:21.482;0:24.442;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;26;1:10.191;0;;25.038;0;21.313;0;23.840;0;120.8;35:51.935;15:39:57.548;0:25.038;0:21.313;0:23.840;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;27;1:08.393;2;;23.913;2;21.155;0;23.325;0;124.0;37:00.328;15:41:05.941;0:23.913;0:21.155;0:23.325;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;28;1:09.056;0;;24.386;0;21.078;2;23.592;0;122.8;38:09.384;15:42:14.997;0:24.386;0:21.078;0:23.592;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
