NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
11;1;34;1:11.847;0;;21.541;0;21.999;0;28.307;0;118.8;40:40.993;15:47:15.285;0:21.541;0:21.999;0:28.307;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;35;1:10.896;0;;20.477;0;22.176;0;28.243;0;120.3;41:51.889;15:48:26.181;0:20.477;0:22.176;0:28.243;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;36;1:11.674;0;;21.182;0;22.085;0;28.407;0;119.0;43:03.563;15:49:37.855;0:21.182;0:22.085;0:28.407;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;37;1:11.421;0;;20.660;0;22.258;0;28.503;0;119.5;44:14.984;15:50:49.276;0:20.660;0:22.258;0:28.503;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;38;1:11.831;0;;20.965;0;22.316;0;28.550;0;118.8;45:26.815;15:52:01.107;0:20.965;0:22.316;0:28.550;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
13;1;1;1:21.004;0;;27.988;0;23.631;0;29.385;0;105.3;1:21.004;15:07:55.296;0:27.988;0:23.631;0:29.385;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;2;1:11.596;0;;20.796;0;22.165;0;28.635;0;119.2;2:32.600;15:09:06.892;0:20.796;0:22.165;0:28.635;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;3;1:11.264;0;;20.658;0;22.353;0;28.253;0;119.7;3:43.864;15:10:18.156;0:20.658;0:22.353;0:28.253;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;4;1:11.606;0;;20.615;0;22.425;0;28.566;0;119.2;4:55.470;15:11:29.762;0:20.615;0:22.425;0:28.566;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;5;1:11.485;0;;20.440;0;22.332;0;28.713;0;119.4;6:06.955;15:12:41.247;0:20.440;0:22.332;0:28.713;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;6;1:10.842;0;;20.390;0;21.899;0;28.553;0;120.4;7:17.797;15:13:52.089;0:20.390;0:21.899;0:28.553;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;7;1:11.224;0;;20.499;0;22.029;0;28.696;0;119.8;8:29.021;15:15:03.313;0:20.499;0:22.029;0:28.696;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;8;1:11.139;0;;20.400;0;21.984;0;28.755;0;119.9;9:40.160;15:16:14.452;0:20.400;0:21.984;0:28.755;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;9;1:11.923;0;;21.154;0;22.296;0;28.473;0;118.6;10:52.083;15:17:26.375;0:21.154;0:22.296;0:28.473;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;10;1:12.337;0;;20.768;0;22.430;0;29.139;0;117.9;12:04.420;15:18:38.712;0:20.768;0:22.430;0:29.139;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;11;1:12.598;0;;20.959;0;22.859;0;28.780;0;117.5;13:17.018;15:19:51.310;0:20.959;0:22.859;0:28.780;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;12;1:12.676;0;;21.045;0;22.639;0;28.992;0;117.4;14:29.694;15:21:03.986;0:21.045;0:22.639;0:28.992;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;13;1:12.468;0;;21.017;0;22.586;0;28.865;0;117.7;15:42.162;15:22:16.454;0:21.017;0:22.586;0:28.865;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;14;1:13.089;0;;21.314;0;22.801;0;28.974;0;116.7;16:55.251;15:23:29.543;0:21.314;0:22.801;0:28.974;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;15;1:11.492;0;;21.565;0;21.747;0;28.180;0;119.3;18:06.743;15:24:41.035;0:21.565;0:21.747;0:28.180;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;16;1:10.545;0;;20.406;0;21.808;0;28.331;0;120.9;19:17.288;15:25:51.580;0:20.406;0:21.808;0:28.331;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;17;1:12.294;0;;20.380;0;21.909;0;30.005;0;118.0;20:29.582;15:27:03.874;0:20.380;0:21.909;0:30.005;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;18;1:09.996;2;;20.111;2;21.744;0;28.141;0;121.9;21:39.578;15:28:13.870;0:20.111;0:21.744;0:28.141;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;19;1:11.440;0;;20.561;0;22.464;0;28.415;0;119.4;22:51.018;15:29:25.310;0:20.561;0:22.464;0:28.415;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;20;1:12.149;0;;20.768;0;22.389;0;28.992;0;118.3;24:03.167;15:30:37.459;0:20.768;0:22.389;0:28.992;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;21;1:10.463;0;;20.504;0;21.747;0;28.212;0;121.1;25:13.630;15:31:47.922;0:20.504;0:21.747;0:28.212;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;22;1:10.472;0;;20.366;0;21.820;0;28.286;0;121.1;26:24.102;15:32:58.394;0:20.366;0:21.820;0:28.286;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;23;1:10.686;0;;20.454;0;21.941;0;28.291;0;120.7;27:34.788;15:34:09.080;0:20.454;0:21.941;0:28.291;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;24;1:10.872;0;;20.485;0;22.093;0;28.294;0;120.4;28:45.660;15:35:19.952;0:20.485;0:22.093;0:28.294;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;25;1:11.789;0;;20.379;0;21.701;0;29.709;0;118.8;29:57.449;15:36:31.741;0:20.379;0:21.701;0:29.709;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;26;1:09.997;0;;20.318;0;21.668;2;28.011;0;121.9;31:07.446;15:37:41.738;0:20.318;0:21.668;0:28.011;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;27;1:10.081;0;;20.218;0;21.742;0;28.121;0;121.7;32:17.527;15:38:51.819;0:20.218;0:21.742;0:28.121;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;28;1:11.098;0;;20.450;0;22.368;0;28.280;0;120.0;33:28.625;15:40:02.917;0:20.450;0:22.368;0:28.280;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;29;1:11.336;0;;20.561;0;22.324;0;28.451;0;119.6;34:39.961;15:41:14.253;0:20.561;0:22.324;0:28.451;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;30;1:11.286;0;;20.466;0;22.502;0;28.318;0;119.7;35:51.247;15:42:25.539;0:20.466;0:22.502;0:28.318;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;31;1:11.228;0;;20.880;0;22.013;0;28.335;0;119.8;37:02.475;15:43:36.767;0:20.880;0:22.013;0:28.335;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;32;1:12.017;0;;20.567;0;22.391;0;29.059;0;118.5;38:14.492;15:44:48.784;0:20.567;0:22.391;0:29.059;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;33;1:11.189;0;;21.019;0;22.184;0;27.986;2;119.8;39:25.681;15:45:59.973;0:21.019;0:22.184;0:27.986;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;34;1:10.245;0;;20.248;0;21.772;0;28.225;0;121.5;40:35.926;15:47:10.218;0:20.248;0:21.772;0:28.225;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;35;1:10.552;0;;20.557;0;21.945;0;28.050;0;120.9;41:46.478;15:48:20.770;0:20.557;0:21.945;0:28.050;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;36;1:10.287;0;;20.377;0;21.817;0;28.093;0;121.4;42:56.765;15:49:31.057;0:20.377;0:21.817;0:28.093;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;37;1:10.376;0;;20.467;0;21.823;0;28.086;0;121.2;44:07.141;15:50:41.433;0:20.467;0:21.823;0:28.086;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;38;1:10.665;0;;20.373;0;21.970;0;28.322;0;120.7;45:17.806;15:51:52.098;0:20.373;0:21.970;0:28.322;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
16;1;1;1:21.670;0;;28.763;0;23.493;0;29.414;0;104.5;1:21.670;15:07:55.962;0:28.763;0:23.493;0:29.414;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;2;1:11.897;0;;20.908;0;22.262;0;28.727;0;118.7;2:33.567;15:09:07.859;0:20.908;0:22.262;0:28.727;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;3;1:12.117;0;;20.647;0;22.454;0;29.016;0;118.3;3:45.684;15:10:19.976;0:20.647;0:22.454;0:29.016;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;4;1:11.344;0;;20.484;0;22.070;0;28.790;0;119.6;4:57.028;15:11:31.320;0:20.484;0:22.070;0:28.790;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;5;1:11.999;0;;20.565;0;22.230;0;29.204;0;118.5;6:09.027;15:12:43.319;0:20.565;0:22.230;0:29.204;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;6;1:10.777;0;;20.484;0;22.015;0;28.278;0;120.5;7:19.804;15:13:54.096;0:20.484;0:22.015;0:28.278;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;7;1:11.032;0;;20.533;0;21.999;0;28.500;0;120.1;8:30.836;15:15:05.128;0:20.533;0:21.999;0:28.500;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;8;1:11.362;0;;20.509;0;22.106;0;28.747;0;119.6;9:42.198;15:16:16.490;0:20.509;0:22.106;0:28.747;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;9;1:11.968;0;;20.614;0;22.553;0;28.801;0;118.6;10:54.166;15:17:28.458;0:20.614;0:22.553;0:28.801;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;10;1:11.737;0;;20.777;0;22.096;0;28.864;0;118.9;12:05.903;15:18:40.195;0:20.777;0:22.096;0:28.864;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;11;1:13.306;0;;20.874;0;22.921;0;29.511;0;116.4;13:19.209;15:19:53.501;0:20.874;0:22.921;0:29.511;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;12;1:12.214;0;;20.617;0;22.390;0;29.207;0;118.1;14:31.423;15:21:05.715;0:20.617;0:22.390;0:29.207;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;13;1:13.111;0;;20.979;0;22.513;0;29.619;0;116.7;15:44.534;15:22:18.826;0:20.979;0:22.513;0:29.619;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;14;1:12.292;0;;21.163;0;22.072;0;29.057;0;118.0;16:56.826;15:23:31.118;0:21.163;0:22.072;0:29.057;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;15;1:11.600;0;;21.133;0;22.124;0;28.343;0;119.2;18:08.426;15:24:42.718;0:21.133;0:22.124;0:28.343;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;16;1:10.869;0;;20.568;0;22.034;0;28.267;0;120.4;19:19.295;15:25:53.587;0:20.568;0:22.034;0:28.267;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;17;1:11.567;0;;20.571;0;22.096;0;28.900;0;119.2;20:30.862;15:27:05.154;0:20.571;0:22.096;0:28.900;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;18;1:10.974;0;;20.596;0;22.090;0;28.288;0;120.2;21:41.836;15:28:16.128;0:20.596;0:22.090;0:28.288;;Sébastien BUEMI;;;;Envision Racing;;;false;
16;1;19;1:11.628;0;;20.470;0;22.913;0;28.245;0;119.1;22:53.464;15:29:27.756;0:20.470;0:22.913;0:28.245;;Sébastien BUEMI;;;;Envision Racing;;;false;
