NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
1;1;0;1:44.367;0;;18.370;0;41.301;0;44.696;0;116.6;1:44.367;15:06:56.281;0:18.370;0:41.301;0:44.696;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;1;1:45.610;0;;26.077;0;35.591;0;43.942;0;115.2;3:29.977;15:08:41.891;0:26.077;0:35.591;0:43.942;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;2;1:44.400;0;;26.028;0;34.303;0;44.069;0;116.6;5:14.377;15:10:26.291;0:26.028;0:34.303;0:44.069;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;3;2:05.436;0;;25.906;0;34.159;0;1:05.371;0;97.0;7:19.813;15:12:31.727;0:25.906;0:34.159;1:05.371;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;4;3:53.036;0;;1:27.152;0;1:20.938;0;1:04.946;0;52.2;11:12.849;15:16:24.763;1:27.152;1:20.938;1:04.946;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;5;1:45.727;0;;26.138;0;35.402;0;44.187;0;115.1;12:58.576;15:18:10.490;0:26.138;0:35.402;0:44.187;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;6;1:44.910;0;;25.921;0;35.222;0;43.767;0;116.0;14:43.486;15:19:55.400;0:25.921;0:35.222;0:43.767;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;7;1:44.159;0;;25.848;0;34.802;0;43.509;0;116.8;16:27.645;15:21:39.559;0:25.848;0:34.802;0:43.509;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;8;1:44.740;0;;25.654;0;34.350;0;44.736;0;116.2;18:12.385;15:23:24.299;0:25.654;0:34.350;0:44.736;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;9;46:21.798;0;B;25.554;2;44:43.805;0;1:12.439;0;4.4;1:04:34.183;16:09:46.097;0:25.554;44:43.805;1:12.439;;Stoffel VANDOORNE;0:40:06.098;;;DS PENSKE;;;false;
1;1;10;2:59.486;0;;1:33.954;0;39.715;0;45.817;0;67.8;1:07:33.669;16:12:45.583;1:33.954;0:39.715;0:45.817;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;11;1:47.464;0;;26.141;0;37.303;0;44.020;0;113.2;1:09:21.133;16:14:33.047;0:26.141;0:37.303;0:44.020;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;12;1:47.714;0;;26.251;0;37.498;0;43.965;0;113.0;1:11:08.847;16:16:20.761;0:26.251;0:37.498;0:43.965;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;13;1:47.912;0;;26.764;0;36.086;0;45.062;0;112.8;1:12:56.759;16:18:08.673;0:26.764;0:36.086;0:45.062;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;14;1:48.833;0;;26.852;0;37.131;0;44.850;0;111.8;1:14:45.592;16:19:57.506;0:26.852;0:37.131;0:44.850;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;15;1:47.273;0;;26.920;0;36.381;0;43.972;0;113.4;1:16:32.865;16:21:44.779;0:26.920;0:36.381;0:43.972;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;16;1:44.015;0;;25.859;0;34.541;0;43.615;0;117.0;1:18:16.880;16:23:28.794;0:25.859;0:34.541;0:43.615;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;17;1:43.353;0;;25.754;0;33.902;2;43.697;0;117.7;1:20:00.233;16:25:12.147;0:25.754;0:33.902;0:43.697;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;18;1:44.668;0;;26.586;0;34.613;0;43.469;0;116.3;1:21:44.901;16:26:56.815;0:26.586;0:34.613;0:43.469;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;19;1:43.885;0;;25.893;0;34.516;0;43.476;0;117.1;1:23:28.786;16:28:40.700;0:25.893;0:34.516;0:43.476;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;20;1:44.713;0;;26.262;0;34.843;0;43.608;0;116.2;1:25:13.499;16:30:25.413;0:26.262;0:34.843;0:43.608;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;21;1:45.580;0;;26.225;0;34.932;0;44.423;0;115.2;1:26:59.079;16:32:10.993;0:26.225;0:34.932;0:44.423;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;22;1:45.495;0;;26.154;0;35.427;0;43.914;0;115.3;1:28:44.574;16:33:56.488;0:26.154;0:35.427;0:43.914;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;23;1:48.754;0;;26.454;0;37.633;0;44.667;0;111.9;1:30:33.328;16:35:45.242;0:26.454;0:37.633;0:44.667;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;24;2:05.872;0;;34.088;0;48.291;0;43.493;0;96.7;1:32:39.200;16:37:51.114;0:34.088;0:48.291;0:43.493;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;25;1:43.481;0;;25.941;0;34.668;0;42.872;0;117.6;1:34:22.681;16:39:34.595;0:25.941;0:34.668;0:42.872;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;26;1:42.722;0;;25.623;0;34.417;0;42.682;0;118.5;1:36:05.403;16:41:17.317;0:25.623;0:34.417;0:42.682;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
1;1;27;1:42.534;2;;25.689;0;34.227;0;42.618;2;118.7;1:37:47.937;16:42:59.851;0:25.689;0:34.227;0:42.618;;Stoffel VANDOORNE;;;;DS PENSKE;;;false;
10;1;0;1:35.261;0;;15.679;0;35.335;0;44.247;0;127.7;1:35.261;15:06:47.175;0:15.679;0:35.335;0:44.247;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;1;1:45.950;0;;26.461;0;35.609;0;43.880;0;114.8;3:21.211;15:08:33.125;0:26.461;0:35.609;0:43.880;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;2;1:45.126;0;;25.934;0;35.300;0;43.892;0;115.7;5:06.337;15:10:18.251;0:25.934;0:35.300;0:43.892;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;3;2:01.458;0;;26.414;0;35.495;0;59.549;0;100.2;7:07.795;15:12:19.709;0:26.414;0:35.495;0:59.549;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;4;3:59.459;0;;1:24.329;0;1:24.786;0;1:10.344;0;50.8;11:07.254;15:16:19.168;1:24.329;1:24.786;1:10.344;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;5;1:46.209;0;;26.217;0;36.080;0;43.912;0;114.6;12:53.463;15:18:05.377;0:26.217;0:36.080;0:43.912;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;6;1:44.830;0;;25.907;0;35.577;0;43.346;2;116.1;14:38.293;15:19:50.207;0:25.907;0:35.577;0:43.346;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;7;1:44.705;2;;25.862;0;35.014;0;43.829;0;116.2;16:22.998;15:21:34.912;0:25.862;0:35.014;0:43.829;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;8;1:44.726;0;;25.748;0;34.483;2;44.495;0;116.2;18:07.724;15:23:19.638;0:25.748;0:34.483;0:44.495;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
11;1;0;1:44.728;0;;18.835;0;41.218;0;44.675;0;116.2;1:44.728;15:06:56.642;0:18.835;0:41.218;0:44.675;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;1;1:48.322;0;;26.169;0;36.881;0;45.272;0;112.3;3:33.050;15:08:44.964;0:26.169;0:36.881;0:45.272;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;2;1:43.016;2;;25.638;2;34.178;2;43.200;2;118.1;5:16.066;15:10:27.980;0:25.638;0:34.178;0:43.200;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;3;2:06.626;0;;25.864;0;34.672;0;1:06.090;0;96.1;7:22.692;15:12:34.606;0:25.864;0:34.672;1:06.090;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;4;3:51.286;0;;1:26.186;0;1:20.709;0;1:04.391;0;52.6;11:13.978;15:16:25.892;1:26.186;1:20.709;1:04.391;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;5;1:45.413;0;;25.956;0;35.430;0;44.027;0;115.4;12:59.391;15:18:11.305;0:25.956;0:35.430;0:44.027;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;6;1:45.053;0;;25.954;0;35.297;0;43.802;0;115.8;14:44.444;15:19:56.358;0:25.954;0:35.297;0:43.802;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;7;1:44.495;0;;25.826;0;34.872;0;43.797;0;116.4;16:28.939;15:21:40.853;0:25.826;0:34.872;0:43.797;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
11;1;8;1:46.157;0;;25.747;0;36.350;0;44.060;0;114.6;18:15.096;15:23:27.010;0:25.747;0:36.350;0:44.060;;Lucas DI GRASSI;;;;MAHINDRA RACING;;;false;
13;1;0;1:43.663;0;;18.559;0;41.010;0;44.094;0;117.4;1:43.663;15:06:55.577;0:18.559;0:41.010;0:44.094;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;1;1:45.959;0;;26.052;0;35.748;0;44.159;0;114.8;3:29.622;15:08:41.536;0:26.052;0:35.748;0:44.159;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;2;1:43.683;2;;25.782;0;34.398;0;43.503;0;117.4;5:13.305;15:10:25.219;0:25.782;0:34.398;0:43.503;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
13;1;3;2:03.763;0;;25.644;0;34.191;2;1:03.928;0;98.3;7:17.068;15:12:28.982;0:25.644;0:34.191;1:03.928;;António Félix DA COSTA;;;;TAG Heuer Porsche Formula E Team;;;false;
