NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
11;1;0;25.161;0;;;0;;0;;0;94.3;25.161;15:07:23.980;;;;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;1;1:51.306;0;;25.670;0;54.653;0;30.983;0;76.3;2:16.467;15:09:15.286;0:25.670;0:54.653;0:30.983;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;2;1:13.710;0;;24.584;0;27.369;0;21.757;0;115.3;3:30.177;15:10:28.996;0:24.584;0:27.369;0:21.757;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;3;1:12.496;0;;24.151;0;26.594;0;21.751;0;117.2;4:42.673;15:11:41.492;0:24.151;0:26.594;0:21.751;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;4;1:12.089;0;;23.869;0;26.586;0;21.634;0;117.9;5:54.762;15:12:53.581;0:23.869;0:26.586;0:21.634;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;5;1:11.893;0;;23.927;0;26.406;0;21.560;0;118.2;7:06.655;15:14:05.474;0:23.927;0:26.406;0:21.560;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;6;1:11.591;0;;23.605;0;26.314;0;21.672;0;118.7;8:18.246;15:15:17.065;0:23.605;0:26.314;0:21.672;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;7;1:11.784;0;;23.611;0;26.535;0;21.638;0;118.4;9:30.030;15:16:28.849;0:23.611;0:26.535;0:21.638;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;8;1:11.766;0;;23.799;0;26.382;0;21.585;0;118.4;10:41.796;15:17:40.615;0:23.799;0:26.382;0:21.585;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;9;1:11.590;0;;23.679;0;26.375;0;21.536;0;118.7;11:53.386;15:18:52.205;0:23.679;0:26.375;0:21.536;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;10;1:13.321;0;;25.414;0;26.402;0;21.505;0;115.9;13:06.707;15:20:05.526;0:25.414;0:26.402;0:21.505;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;11;1:11.455;0;;23.510;0;26.466;0;21.479;0;118.9;14:18.162;15:21:16.981;0:23.510;0:26.466;0:21.479;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;12;1:11.234;0;;23.431;0;26.434;0;21.369;0;119.3;15:29.396;15:22:28.215;0:23.431;0:26.434;0:21.369;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;13;1:11.779;0;;23.841;0;26.517;0;21.421;0;118.4;16:41.175;15:23:39.994;0:23.841;0:26.517;0:21.421;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;14;1:11.911;0;;23.468;0;26.372;0;22.071;0;118.1;17:53.086;15:24:51.905;0:23.468;0:26.372;0:22.071;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;15;1:12.018;0;;23.885;0;26.507;0;21.626;0;118.0;19:05.104;15:26:03.923;0:23.885;0:26.507;0:21.626;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;16;1:13.495;0;;25.458;0;26.426;0;21.611;0;115.6;20:18.599;15:27:17.418;0:25.458;0:26.426;0:21.611;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;17;1:12.791;0;;25.400;0;26.233;0;21.158;0;116.7;21:31.390;15:28:30.209;0:25.400;0:26.233;0:21.158;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;18;1:10.456;0;;23.288;0;25.952;0;21.216;0;120.6;22:41.846;15:29:40.665;0:23.288;0:25.952;0:21.216;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;19;1:10.894;0;;23.566;0;25.929;2;21.399;0;119.8;23:52.740;15:30:51.559;0:23.566;0:25.929;0:21.399;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;20;1:11.339;0;;23.381;0;26.353;0;21.605;0;119.1;25:04.079;15:32:02.898;0:23.381;0:26.353;0:21.605;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;21;1:13.204;0;;23.932;0;27.532;0;21.740;0;116.1;26:17.283;15:33:16.102;0:23.932;0:27.532;0:21.740;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;22;1:13.595;0;;23.936;0;28.034;0;21.625;0;115.4;27:30.878;15:34:29.697;0:23.936;0:28.034;0:21.625;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;23;1:17.796;0;;23.421;0;26.400;0;27.975;0;109.2;28:48.674;15:35:47.493;0:23.421;0:26.400;0:27.975;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;24;2:51.157;0;;44.786;0;1:05.297;0;1:01.074;0;49.6;31:39.831;15:38:38.650;0:44.786;1:05.297;1:01.074;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;25;3:25.688;0;B;51.341;0;1:10.258;0;1:24.089;0;41.3;35:05.519;15:42:04.338;0:51.341;1:10.258;1:24.089;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;26;15:10.083;0;;14:01.468;0;36.454;0;32.161;0;9.3;50:15.602;15:57:14.421;14:01.468;0:36.454;0:32.161;;Lucas DI GRASSI;0:13:23.058;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;27;1:11.325;0;;23.528;0;26.506;0;21.291;0;119.1;51:26.927;15:58:25.746;0:23.528;0:26.506;0:21.291;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;28;1:10.165;2;;23.489;0;25.966;0;20.710;3;121.1;52:37.092;15:59:35.911;0:23.489;0:25.966;0:20.710;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;29;1:10.795;0;;23.236;2;26.379;0;21.180;0;120.0;53:47.887;16:00:46.706;0:23.236;0:26.379;0:21.180;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;30;1:10.662;0;;23.356;0;26.258;0;21.048;0;120.2;54:58.549;16:01:57.368;0:23.356;0:26.258;0:21.048;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;31;1:11.532;0;;23.323;0;26.642;0;21.567;0;118.8;56:10.081;16:03:08.900;0:23.323;0:26.642;0:21.567;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;32;1:10.641;0;;23.342;0;26.242;0;21.057;0;120.3;57:20.722;16:04:19.541;0:23.342;0:26.242;0:21.057;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;33;1:10.497;0;;23.274;0;26.254;0;20.969;0;120.5;58:31.219;16:05:30.038;0:23.274;0:26.254;0:20.969;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;34;1:10.622;0;;23.238;0;26.354;0;21.030;0;120.3;59:41.841;16:06:40.660;0:23.238;0:26.354;0:21.030;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
16;1;0;27.697;0;;;0;;0;;0;85.7;27.697;15:07:26.516;;;;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;1;1:52.148;0;;26.382;0;1:01.452;0;24.314;0;75.8;2:19.845;15:09:18.664;0:26.382;1:01.452;0:24.314;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;2;1:14.264;0;;24.692;0;27.619;0;21.953;0;114.4;3:34.109;15:10:32.928;0:24.692;0:27.619;0:21.953;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;3;1:13.582;0;;24.242;0;27.496;0;21.844;0;115.5;4:47.691;15:11:46.510;0:24.242;0:27.496;0:21.844;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;4;1:13.017;0;;24.143;0;27.198;0;21.676;0;116.4;6:00.708;15:12:59.527;0:24.143;0:27.198;0:21.676;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;5;1:12.917;0;;24.080;0;27.144;0;21.693;0;116.5;7:13.625;15:14:12.444;0:24.080;0:27.144;0:21.693;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;6;1:12.695;0;;23.843;0;27.095;0;21.757;0;116.9;8:26.320;15:15:25.139;0:23.843;0:27.095;0:21.757;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;7;1:12.591;0;;23.943;0;26.859;0;21.789;0;117.0;9:38.911;15:16:37.730;0:23.943;0:26.859;0:21.789;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;8;1:12.798;0;;23.869;0;27.130;0;21.799;0;116.7;10:51.709;15:17:50.528;0:23.869;0:27.130;0:21.799;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;9;1:13.144;0;;23.869;0;26.926;0;22.349;0;116.2;12:04.853;15:19:03.672;0:23.869;0:26.926;0:22.349;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;10;1:12.521;0;;23.868;0;26.735;0;21.918;0;117.2;13:17.374;15:20:16.193;0:23.868;0:26.735;0:21.918;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;11;1:13.202;0;;23.894;0;27.448;0;21.860;0;116.1;14:30.576;15:21:29.395;0:23.894;0:27.448;0:21.860;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;12;1:13.659;0;;24.007;0;27.737;0;21.915;0;115.3;15:44.235;15:22:43.054;0:24.007;0:27.737;0:21.915;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;13;1:15.566;0;;25.879;0;26.897;0;22.790;0;112.4;16:59.801;15:23:58.620;0:25.879;0:26.897;0:22.790;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;14;1:14.516;0;;25.907;0;26.848;0;21.761;0;114.0;18:14.317;15:25:13.136;0:25.907;0:26.848;0:21.761;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;15;1:11.893;0;;23.657;0;26.636;0;21.600;0;118.2;19:26.210;15:26:25.029;0:23.657;0:26.636;0:21.600;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;16;1:12.244;0;;23.930;0;26.769;0;21.545;0;117.6;20:38.454;15:27:37.273;0:23.930;0:26.769;0:21.545;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;17;1:12.418;0;;23.922;0;26.725;0;21.771;0;117.3;21:50.872;15:28:49.691;0:23.922;0:26.725;0:21.771;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;18;1:12.647;0;;23.883;0;26.934;0;21.830;0;116.9;23:03.519;15:30:02.338;0:23.883;0:26.934;0:21.830;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;19;1:12.640;0;;23.860;0;26.942;0;21.838;0;117.0;24:16.159;15:31:14.978;0:23.860;0:26.942;0:21.838;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;20;1:12.963;0;;23.938;0;27.127;0;21.898;0;116.4;25:29.122;15:32:27.941;0:23.938;0:27.127;0:21.898;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;21;1:12.792;0;;23.983;0;27.011;0;21.798;0;116.7;26:41.914;15:33:40.733;0:23.983;0:27.011;0:21.798;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;22;1:13.128;0;;24.350;0;26.877;0;21.901;0;116.2;27:55.042;15:34:53.861;0:24.350;0:26.877;0:21.901;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;23;1:33.664;0;;24.077;0;33.027;0;36.560;0;90.7;29:28.706;15:36:27.525;0:24.077;0:33.027;0:36.560;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;24;2:23.938;0;;36.368;0;47.401;0;1:00.169;0;59.0;31:52.644;15:38:51.463;0:36.368;0:47.401;1:00.169;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;25;3:41.134;0;B;47.850;0;1:16.433;0;1:36.851;0;38.4;35:33.778;15:42:32.597;0:47.850;1:16.433;1:36.851;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;26;14:46.064;0;;13:46.223;0;34.329;0;25.512;0;9.6;50:19.842;15:57:18.661;13:46.223;0:34.329;0:25.512;;Oliver TURVEY;0:13:12.801;;;NIO Formula E Team;;;
16;1;27;1:12.721;0;;24.718;0;26.623;0;21.380;0;116.8;51:32.563;15:58:31.382;0:24.718;0:26.623;0:21.380;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;28;1:11.126;0;;23.450;0;26.390;0;21.286;0;119.4;52:43.689;15:59:42.508;0:23.450;0:26.390;0:21.286;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;29;1:12.412;0;;25.309;0;26.024;0;21.079;0;117.3;53:56.101;16:00:54.920;0:25.309;0:26.024;0:21.079;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;30;1:10.171;2;;23.330;0;25.964;2;20.877;2;121.1;55:06.272;16:02:05.091;0:23.330;0:25.964;0:20.877;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;31;1:10.546;0;;23.202;2;26.116;0;21.228;0;120.4;56:16.818;16:03:15.637;0:23.202;0:26.116;0:21.228;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;32;1:10.901;0;;23.322;0;26.207;0;21.372;0;119.8;57:27.719;16:04:26.538;0:23.322;0:26.207;0:21.372;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;33;1:11.318;0;;23.481;0;26.469;0;21.368;0;119.1;58:39.037;16:05:37.856;0:23.481;0:26.469;0:21.368;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;34;1:10.861;0;;23.321;0;26.215;0;21.325;0;119.9;59:49.898;16:06:48.717;0:23.321;0:26.215;0:21.325;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;35;1:10.966;0;;23.294;0;26.447;0;21.225;0;119.7;1:01:00.864;16:07:59.683;0:23.294;0:26.447;0:21.225;;Oliver TURVEY;;;;NIO Formula E Team;;;
16;1;36;2:20.774;0;;23.398;0;1:02.204;0;55.172;0;60.4;1:03:21.638;16:10:20.457;0:23.398;1:02.204;0:55.172;;Oliver TURVEY;;;;NIO Formula E Team;;;
17;1;0;30.181;0;;;0;;0;;0;78.6;30.181;15:07:29.000;;;;;Gary PAFFETT;;;;HWA RACELAB;;;
17;1;1;2:02.335;0;;46.312;0;52.453;0;23.570;0;69.4;2:32.516;15:09:31.335;0:46.312;0:52.453;0:23.570;;Gary PAFFETT;;;;HWA RACELAB;;;
17;1;2;1:15.151;0;;25.334;0;27.564;0;22.253;0;113.1;3:47.667;15:10:46.486;0:25.334;0:27.564;0:22.253;;Gary PAFFETT;;;;HWA RACELAB;;;
