NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
11;1;1;1:29.534;0;;36.614;0;32.036;0;20.884;0;93.3;1:29.534;16:05:14.755;0:36.614;0:32.036;0:20.884;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;2;1:20.818;0;;25.747;0;33.631;0;21.440;0;103.3;2:50.352;16:06:35.573;0:25.747;0:33.631;0:21.440;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;3;1:14.135;0;;24.926;0;29.016;0;20.193;0;112.7;4:04.487;16:07:49.708;0:24.926;0:29.016;0:20.193;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;4;1:13.784;0;;25.244;0;28.636;0;19.904;0;113.2;5:18.271;16:09:03.492;0:25.244;0:28.636;0:19.904;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;5;1:13.398;0;;24.977;0;28.551;0;19.870;0;113.8;6:31.669;16:10:16.890;0:24.977;0:28.551;0:19.870;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;6;1:13.632;0;;25.194;0;28.683;0;19.755;0;113.4;7:45.301;16:11:30.522;0:25.194;0:28.683;0:19.755;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;;
11;1;7;1:12.804;0;;24.763;0;28.310;0;19.731;0;114.7;8:58.105;16:12:43.326;0:24.763;0:28.310;0:19.731;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;225;
11;1;8;1:13.340;0;;24.642;0;29.006;0;19.692;0;113.9;10:11.445;16:13:56.666;0:24.642;0:29.006;0:19.692;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;225;
11;1;9;1:13.228;0;;24.861;0;28.550;0;19.817;0;114.1;11:24.673;16:15:09.894;0:24.861;0:28.550;0:19.817;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;225;
11;1;10;1:14.363;0;;24.673;0;29.641;0;20.049;0;112.3;12:39.036;16:16:24.257;0:24.673;0:29.641;0:20.049;;Lucas DI GRASSI;;;;Audi Sport Abt Schaeffler Formula E Team;;225;
