NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
10;1;1;1:19.311;0;;32.831;0;22.250;0;24.230;0;106.9;1:19.311;15:05:02.295;0:32.831;0:22.250;0:24.230;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;2;1:10.075;0;;24.220;0;22.057;0;23.798;0;121.0;2:29.386;15:06:12.370;0:24.220;0:22.057;0:23.798;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;3;1:09.720;0;;24.112;0;21.882;0;23.726;0;121.6;3:39.106;15:07:22.090;0:24.112;0:21.882;0:23.726;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;4;1:09.937;0;;24.122;0;22.049;0;23.766;0;121.2;4:49.043;15:08:32.027;0:24.122;0:22.049;0:23.766;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;5;1:09.881;0;;24.155;0;21.885;0;23.841;0;121.3;5:58.924;15:09:41.908;0:24.155;0:21.885;0:23.841;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;6;1:09.832;0;;24.189;0;21.739;0;23.904;0;121.4;7:08.756;15:10:51.740;0:24.189;0:21.739;0:23.904;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;7;1:09.687;0;;24.206;0;21.672;0;23.809;0;121.7;8:18.443;15:12:01.427;0:24.206;0:21.672;0:23.809;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;8;1:09.849;0;;24.486;0;21.675;0;23.688;0;121.4;9:28.292;15:13:11.276;0:24.486;0:21.675;0:23.688;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;9;1:09.977;0;;24.160;0;21.956;0;23.861;0;121.2;10:38.269;15:14:21.253;0:24.160;0:21.956;0:23.861;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;10;1:09.262;0;;23.975;0;21.643;0;23.644;0;122.4;11:47.531;15:15:30.515;0:23.975;0:21.643;0:23.644;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
