NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
10;1;1;1:24.924;0;;30.129;0;25.224;0;29.571;0;100.5;1:24.924;15:05:06.990;0:30.129;0:25.224;0:29.571;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;2;1:35.507;0;;21.411;0;23.394;0;50.702;0;89.3;3:00.431;15:06:42.497;0:21.411;0:23.394;0:50.702;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;3;1:54.676;0;;56.795;0;30.127;0;27.754;0;74.4;4:55.107;15:08:37.173;0:56.795;0:30.127;0:27.754;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;4;1:11.165;0;;20.856;0;22.364;0;27.945;0;119.9;6:06.272;15:09:48.338;0:20.856;0:22.364;0:27.945;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;5;1:11.792;0;;21.079;0;22.693;0;28.020;0;118.8;7:18.064;15:11:00.130;0:21.079;0:22.693;0:28.020;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;6;1:11.674;0;;20.908;0;22.758;0;28.008;0;119.0;8:29.738;15:12:11.804;0:20.908;0:22.758;0:28.008;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;7;1:11.778;0;;21.336;0;22.515;0;27.927;0;118.9;9:41.516;15:13:23.582;0:21.336;0:22.515;0:27.927;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;8;1:11.219;0;;20.816;0;22.442;0;27.961;0;119.8;10:52.735;15:14:34.801;0:20.816;0:22.442;0:27.961;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;9;1:11.573;0;;21.107;0;22.591;0;27.875;0;119.2;12:04.308;15:15:46.374;0:21.107;0:22.591;0:27.875;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;10;1:10.965;0;;20.645;0;22.498;0;27.822;0;120.2;13:15.273;15:16:57.339;0:20.645;0:22.498;0:27.822;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;11;1:11.260;0;;20.853;0;22.462;0;27.945;0;119.7;14:26.533;15:18:08.599;0:20.853;0:22.462;0:27.945;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;12;1:10.846;0;;20.626;0;22.463;0;27.757;0;120.4;15:37.379;15:19:19.445;0:20.626;0:22.463;0:27.757;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;13;1:12.437;0;;20.589;0;22.315;0;29.533;0;117.8;16:49.816;15:20:31.882;0:20.589;0:22.315;0:29.533;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;14;1:10.444;0;;20.538;0;22.248;0;27.658;0;121.1;18:00.260;15:21:42.326;0:20.538;0:22.248;0:27.658;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;15;1:10.566;0;;20.585;0;22.215;0;27.766;0;120.9;19:10.826;15:22:52.892;0:20.585;0:22.215;0:27.766;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;16;1:10.627;0;;20.645;0;22.286;0;27.696;0;120.8;20:21.453;15:24:03.519;0:20.645;0:22.286;0:27.696;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;17;1:10.413;0;;20.494;0;22.290;0;27.629;0;121.2;21:31.866;15:25:13.932;0:20.494;0:22.290;0:27.629;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;18;1:12.273;0;;20.540;0;22.303;0;29.430;0;118.1;22:44.139;15:26:26.205;0:20.540;0:22.303;0:29.430;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;19;1:10.342;0;;20.514;0;22.262;0;27.566;0;121.3;23:54.481;15:27:36.547;0:20.514;0:22.262;0:27.566;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;20;1:10.336;0;;20.546;0;22.158;2;27.632;0;121.3;25:04.817;15:28:46.883;0:20.546;0:22.158;0:27.632;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;21;1:10.605;0;;20.567;0;22.425;0;27.613;0;120.8;26:15.422;15:29:57.488;0:20.567;0:22.425;0:27.613;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;22;1:10.246;0;;20.459;0;22.262;0;27.525;2;121.5;27:25.668;15:31:07.734;0:20.459;0:22.262;0:27.525;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;23;1:10.214;2;;20.471;0;22.196;0;27.547;0;121.5;28:35.882;15:32:17.948;0:20.471;0:22.196;0:27.547;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;24;1:10.693;0;;20.370;2;22.670;0;27.653;0;120.7;29:46.575;15:33:28.641;0:20.370;0:22.670;0:27.653;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;25;1:10.460;0;;20.683;0;22.200;0;27.577;0;121.1;30:57.035;15:34:39.101;0:20.683;0:22.200;0:27.577;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;26;1:11.419;0;;21.019;0;22.276;0;28.124;0;119.5;32:08.454;15:35:50.520;0:21.019;0:22.276;0:28.124;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;27;1:10.509;0;;20.633;0;22.332;0;27.544;0;121.0;33:18.963;15:37:01.029;0:20.633;0:22.332;0:27.544;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;28;1:10.645;0;;20.528;0;22.300;0;27.817;0;120.8;34:29.608;15:38:11.674;0:20.528;0:22.300;0:27.817;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;29;1:10.396;0;;20.538;0;22.267;0;27.591;0;121.2;35:40.004;15:39:22.070;0:20.538;0:22.267;0:27.591;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;30;1:10.846;0;;20.634;0;22.402;0;27.810;0;120.4;36:50.850;15:40:32.916;0:20.634;0:22.402;0:27.810;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;31;1:10.602;0;;20.527;0;22.355;0;27.720;0;120.8;38:01.452;15:41:43.518;0:20.527;0:22.355;0:27.720;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;32;1:10.475;0;;20.551;0;22.250;0;27.674;0;121.1;39:11.927;15:42:53.993;0:20.551;0:22.250;0:27.674;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;33;1:11.461;0;;20.851;0;22.743;0;27.867;0;119.4;40:23.388;15:44:05.454;0:20.851;0:22.743;0:27.867;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;34;1:10.830;0;;20.653;0;22.389;0;27.788;0;120.5;41:34.218;15:45:16.284;0:20.653;0:22.389;0:27.788;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;35;1:11.101;0;;20.772;0;22.514;0;27.815;0;120.0;42:45.319;15:46:27.385;0:20.772;0:22.514;0:27.815;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;36;1:10.802;0;;20.614;0;22.453;0;27.735;0;120.5;43:56.121;15:47:38.187;0:20.614;0:22.453;0:27.735;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;37;1:11.750;0;;21.192;0;22.681;0;27.877;0;118.9;45:07.871;15:48:49.937;0:21.192;0:22.681;0:27.877;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;38;1:11.229;0;;20.659;0;22.522;0;28.048;0;119.8;46:19.100;15:50:01.166;0:20.659;0:22.522;0:28.048;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
10;1;39;1:11.306;0;;20.760;0;22.570;0;27.976;0;119.7;47:30.406;15:51:12.472;0:20.760;0:22.570;0:27.976;;Sam BIRD;;;B;Jaguar TCS Racing;;;false;
