NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
10;1;1;1:24.723;0;;33.565;0;31.127;0;20.031;0;98.6;1:24.723;13:05:04.015;0:33.565;0:31.127;0:20.031;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;2;1:13.696;0;;24.690;0;29.144;0;19.862;0;113.3;2:38.419;13:06:17.711;0:24.690;0:29.144;0:19.862;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;3;1:14.108;0;;24.564;0;29.482;0;20.062;0;112.7;3:52.527;13:07:31.819;0:24.564;0:29.482;0:20.062;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;4;1:12.978;0;;25.446;0;27.817;0;19.715;0;114.4;5:05.505;13:08:44.797;0:25.446;0:27.817;0:19.715;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;5;1:12.535;0;;24.413;0;28.322;0;19.800;0;115.1;6:18.040;13:09:57.332;0:24.413;0:28.322;0:19.800;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;6;1:12.357;0;;24.553;0;28.011;0;19.793;0;115.4;7:30.397;13:11:09.689;0:24.553;0:28.011;0:19.793;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;7;1:12.151;0;;24.401;0;28.099;0;19.651;0;115.8;8:42.548;13:12:21.840;0:24.401;0:28.099;0:19.651;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;8;1:14.051;0;;24.380;0;29.712;0;19.959;0;112.8;9:56.599;13:13:35.891;0:24.380;0:29.712;0:19.959;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;9;1:11.610;0;;24.194;0;27.678;2;19.738;0;116.6;11:08.209;13:14:47.501;0:24.194;0:27.678;0:19.738;;Sam BIRD;;;;Jaguar TCS Racing;;250;false;
10;1;10;1:11.465;0;;24.208;0;27.714;0;19.543;0;116.9;12:19.674;13:15:58.966;0:24.208;0:27.714;0:19.543;;Sam BIRD;;;;Jaguar TCS Racing;;250;false;
10;1;11;1:11.944;0;;24.116;0;27.914;0;19.914;0;116.1;13:31.618;13:17:10.910;0:24.116;0:27.914;0:19.914;;Sam BIRD;;;;Jaguar TCS Racing;;250;false;
10;1;12;1:11.849;0;;24.137;0;28.050;0;19.662;0;116.2;14:43.467;13:18:22.759;0:24.137;0:28.050;0:19.662;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;13;1:11.780;0;;24.372;0;27.829;0;19.579;0;116.4;15:55.247;13:19:34.539;0:24.372;0:27.829;0:19.579;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;14;1:12.050;0;;24.456;0;28.005;0;19.589;0;115.9;17:07.297;13:20:46.589;0:24.456;0:28.005;0:19.589;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;15;1:11.753;0;;24.288;0;27.834;0;19.631;0;116.4;18:19.050;13:21:58.342;0:24.288;0:27.834;0:19.631;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;16;1:12.586;0;;24.271;0;28.755;0;19.560;0;115.1;19:31.636;13:23:10.928;0:24.271;0:28.755;0:19.560;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;17;1:11.328;2;;24.143;0;27.699;0;19.486;0;117.1;20:42.964;13:24:22.256;0:24.143;0:27.699;0:19.486;;Sam BIRD;;;;Jaguar TCS Racing;;250;false;
10;1;18;1:12.561;0;;24.533;0;28.462;0;19.566;0;115.1;21:55.525;13:25:34.817;0:24.533;0:28.462;0:19.566;;Sam BIRD;;;;Jaguar TCS Racing;;250;false;
10;1;19;1:11.342;0;;24.046;2;27.834;0;19.462;0;117.1;23:06.867;13:26:46.159;0:24.046;0:27.834;0:19.462;;Sam BIRD;;;;Jaguar TCS Racing;;250;false;
10;1;20;1:12.685;0;;24.373;0;28.585;0;19.727;0;114.9;24:19.552;13:27:58.844;0:24.373;0:28.585;0:19.727;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;21;1:11.702;0;;24.264;0;27.896;0;19.542;0;116.5;25:31.254;13:29:10.546;0:24.264;0:27.896;0:19.542;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;22;1:12.116;0;;24.150;0;28.443;0;19.523;0;115.8;26:43.370;13:30:22.662;0:24.150;0:28.443;0:19.523;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;23;1:11.658;0;;24.289;0;27.832;0;19.537;0;116.6;27:55.028;13:31:34.320;0:24.289;0:27.832;0:19.537;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;24;1:11.706;0;;24.570;0;27.744;0;19.392;2;116.5;29:06.734;13:32:46.026;0:24.570;0:27.744;0:19.392;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;25;1:11.514;0;;24.224;0;27.804;0;19.486;0;116.8;30:18.248;13:33:57.540;0:24.224;0:27.804;0:19.486;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;26;1:12.124;0;;24.105;0;28.459;0;19.560;0;115.8;31:30.372;13:35:09.664;0:24.105;0:28.459;0:19.560;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;27;1:12.379;0;;24.182;0;28.438;0;19.759;0;115.4;32:42.751;13:36:22.043;0:24.182;0:28.438;0:19.759;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;28;1:14.071;0;;24.526;0;29.245;0;20.300;0;112.8;33:56.822;13:37:36.114;0:24.526;0:29.245;0:20.300;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
10;1;29;1:14.480;0;;24.637;0;29.008;0;20.835;0;112.1;35:11.302;13:38:50.594;0:24.637;0:29.008;0:20.835;;Sam BIRD;;;;Jaguar TCS Racing;;;false;
11;1;1;1:19.408;0;;30.251;0;28.866;0;20.291;0;105.2;1:19.408;13:04:58.700;0:30.251;0:28.866;0:20.291;;Lucas DI GRASSI;;;;ROKiT Venturi Racing;;;false;
11;1;2;1:13.853;0;;25.227;0;28.544;0;20.082;0;113.1;2:33.261;13:06:12.553;0:25.227;0:28.544;0:20.082;;Lucas DI GRASSI;;;;ROKiT Venturi Racing;;;false;
11;1;3;1:12.731;0;;24.693;0;28.198;0;19.840;0;114.8;3:45.992;13:07:25.284;0:24.693;0:28.198;0:19.840;;Lucas DI GRASSI;;;;ROKiT Venturi Racing;;;false;
11;1;4;1:12.394;0;;24.497;0;28.041;0;19.856;0;115.4;4:58.386;13:08:37.678;0:24.497;0:28.041;0:19.856;;Lucas DI GRASSI;;;;ROKiT Venturi Racing;;;false;
11;1;5;1:12.785;0;;24.494;0;28.334;0;19.957;0;114.7;6:11.171;13:09:50.463;0:24.494;0:28.334;0:19.957;;Lucas DI GRASSI;;;;ROKiT Venturi Racing;;;false;
11;1;6;1:12.184;0;;24.323;0;28.128;0;19.733;0;115.7;7:23.355;13:11:02.647;0:24.323;0:28.128;0:19.733;;Lucas DI GRASSI;;;;ROKiT Venturi Racing;;;false;
11;1;7;1:12.238;0;;24.384;0;28.195;0;19.659;0;115.6;8:35.593;13:12:14.885;0:24.384;0:28.195;0:19.659;;Lucas DI GRASSI;;;;ROKiT Venturi Racing;;;false;
11;1;8;1:12.879;0;;24.253;0;28.738;0;19.888;0;114.6;9:48.472;13:13:27.764;0:24.253;0:28.738;0:19.888;;Lucas DI GRASSI;;;;ROKiT Venturi Racing;;;false;
11;1;9;1:11.489;0;;24.084;0;27.844;0;19.561;0;116.8;10:59.961;13:14:39.253;0:24.084;0:27.844;0:19.561;;Lucas DI GRASSI;;;;ROKiT Venturi Racing;;250;false;
11;1;10;1:11.713;0;;24.057;0;27.936;0;19.720;0;116.5;12:11.674;13:15:50.966;0:24.057;0:27.936;0:19.720;;Lucas DI GRASSI;;;;ROKiT Venturi Racing;;250;false;
11;1;11;1:11.620;0;;24.075;0;27.899;0;19.646;0;116.6;13:23.294;13:17:02.586;0:24.075;0:27.899;0:19.646;;Lucas DI GRASSI;;;;ROKiT Venturi Racing;;250;false;
11;1;12;1:12.522;0;;24.460;0;28.197;0;19.865;0;115.2;14:35.816;13:18:15.108;0:24.460;0:28.197;0:19.865;;Lucas DI GRASSI;;;;ROKiT Venturi Racing;;;false;
11;1;13;1:12.418;0;;24.499;0;28.131;0;19.788;0;115.3;15:48.234;13:19:27.526;0:24.499;0:28.131;0:19.788;;Lucas DI GRASSI;;;;ROKiT Venturi Racing;;;false;
